id_comentario_anonimizado,comentario,final_misoginia,final_toxicidade,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,pred_label,threshold_aplicado
comentario_1209697,Ja sabia que era uma casa por causa da legenda,0,0,0.0009662018273957074,0.004620586056262255,0.03495486080646515,0.006705314386636019,0.03193296119570732,0.0022188627626746893,0.0008502735872752964,0,0.6
comentario_1685773,"Esses apresentadores são ruins demais, pqp",0,1,0.5823996067047119,0.00024160544853657484,0.012426511384546757,0.0037067316006869078,0.4838308095932007,0.001119708875194192,0.000679211167152971,0,0.6
comentario_2259119,Claro  que  as  mulheres  precisam  se  cuidar   mais  quando  existe  amor e  foi  o  espírito  santo quem  colocou  o sentimento não  há   lugar pra outra mulher.,1,0,0.013606319203972816,0.00020716621656902134,0.000710735039319843,0.00808747299015522,0.0019373252289369702,0.0006285138078965247,0.0010995682096108794,0,0.6
comentario_1368557,fico triste com uma noticia dessas ;),0,0,0.003970705904066563,0.00010957397171296179,0.0032979098614305258,0.0003067687794100493,0.0018348065204918385,0.00013933840091340244,0.0001954414474312216,0,0.6
comentario_534571,"Quando o cara asstir muito comedia de traição, stand de comédia que e6de ouratia e nao sabe nada de biologia kkkkNao houve contato físico kkkO cara nao tocou nela kkk",0,0,0.10936545580625534,0.0023914852645248175,0.03329766169190407,0.0029471111483871937,0.018767932429909706,0.0018276054179295897,0.005479604471474886,0,0.6
comentario_1153996,"Nossa , que conversa desnecessaria  e a mulher então !!!!!!!",0,1,0.018329311162233353,0.00011439891386544332,0.0013497060863301158,0.0018719416111707687,0.0052247061394155025,0.0003042264434043318,0.0010730087524279952,0,0.6
comentario_950371,"Nada a ver ,isso não é verdade ,quase todos os homens tá nem aí, quase todos estão assim no celular, nem tá nem aí pra mulher, nada a ver ..isso vai de caráter,",0,0,0.008689464069902897,0.0002537984983064234,0.0011634634574875236,0.0019960191566497087,0.003541722660884261,0.0003645633114501834,0.0009132152190431952,0,0.6
comentario_703163,Isso quer dizer dizer quando a mulher quer traiir ninguém segura,1,1,0.049351636320352554,0.0002505383745301515,0.0014136219397187233,0.01558592263609171,0.0038072022143751383,0.001166295143775642,0.0026600256096571684,0,0.6
comentario_1673061,Esses caras ajudaram a aumentar a perseguição do Xandão! Denunciaram pessoas de direita! Sério Redcast que vcs tão colando com eles? Que decepção,0,0,0.04851255193352699,0.00016491583664901555,0.00650552986189723,0.00035757775185629725,0.014576192945241928,0.0010053976438939571,0.0011335160816088319,0,0.6
comentario_2752994,O Alexandre tá sofrendo porém se td isso for verdade tenho dó da Ana o retorno só Deus pra ter misericórdia 😢mas oro por eles,0,0,0.004726035986095667,6.437538104364648e-05,0.0009647989645600319,0.00035214456147514284,0.0009747958392836154,0.00020037424110341817,0.00021636842575389892,0,0.6
comentario_2614648,"sim mano, pq mtas mulheres tbm foram violentadas ai procuram o prazer em mulher que tbm é bastante, ai vira uma bola de neve pq a dopamina sobe la em cima",1,1,0.60903400182724,0.004178040195256472,0.022487366572022438,0.013756861910223961,0.01793018728494644,0.012399044819176197,0.6742300391197205,1,0.6
comentario_890207,"Gente dê boa, essas mulheres estão sem noção da vida 😜 eu sou cara nem 😅 pensei que fosse gp😅",1,1,0.3429245054721832,0.000411070475820452,0.008357129991054535,0.030752843245863914,0.1943025141954422,0.0023510295432060957,0.0024642515927553177,0,0.6
comentario_2832584,O Carioca só tava enxergando o lado dele... Ele não conseguia enxergar que a mulher não suportava ele...,0,1,0.009667248465120792,7.304014434339479e-05,0.00043850825750268996,0.002764978213235736,0.0018505157204344869,0.00017084769206121564,0.0005020409007556736,0,0.6
comentario_550572,E nem pra fazer inventário 😡péssimo.... ñ vou nem  contar  a estória.... ñ contrate parentes  pra lugar nenhum  parentes só  da prejuízo.,0,1,0.2793814241886139,0.0010388032533228397,0.0971478521823883,0.0009437585831619799,0.04909985512495041,0.0013152091996744275,0.0038103885017335415,0,0.6
comentario_1466933,"Não se preocupe, tem muitas mulheres que gostam de fazer caridade no trabalho distribuindo a pepeka pros homens nas empresas, principalmente se o cara for o proprietário ou gerente. CONFIA MIQUEINHA NA SUA HONRRADINHA!!!  Não se preocupe, ela deve estar jogando sinuca, acariciando com a mão e com a boca as bolas e o taco. 🤮💩🤬👿🤡Namoro, casamento e filhos não servem pra nada na vida de um homem pois é só despesa financeira e muita dor de cabeça pro homem ter mulher dentro de casa. Eu por exemplo, só me relaciono com garotas de programa pois gastamos menos e nos divertimos mais nesta vida. Lembrem-se que mulher não gosta de homem, elas gostam é de dinheiro. E além do mais, a maioria esmagadora das mulheres são feministas, narcisistas, tóxicas e abusivas e ainda pregam o ódio contra nós homens dizendo que não prestamos, temos que morrer e desaparecer da face da terra. HOMENS, não se iludam com essas mulheres/feministas, narcisistas, tóxicas e abusivas atualmente, pois se você quiser ter sérios e graves problemas na sua vida, passar por situações idênticas e muito piores a que outros homens estão passando ou já passaram, se tornar refém, ter a sua vida transformada num caos, num calvário, num inferno, perder a sua paz, a sua sanidade mental, a sua tranquilidade, a sua qualidade de vida, sua saúde, suas forças, suas ótimas noites de sono, seu bem-estar, sua alegria de viver, seu sossego, a sua liberdade, seu dinheiro/patrimônio, sofrer falsas acusações e ainda poder ser preso. É muito fácil: seja mais um a cair no golpe do namoro firme, do ficar noivo, do morar juntos e do casamento. Não tem erro, a sua vida nunca mais será a mesma. Assim, além de sofrer horrores, você descobrirá pela dor o quanto ser um homem solteiro convicto é uma dádiva, é maravilhoso e é acima de tudo a suprema felicidade. A vida é feita de escolhas. Então, faça as suas!!! REDPILL AND MGTOW FOREVER.",1,1,0.7246056795120239,0.00657092547044158,0.03181998431682587,0.05365727096796036,0.34745433926582336,0.03619915619492531,0.020664218813180923,1,0.6
comentario_1658807,"Pior que é real essas histórias do Da Vinci, passava a pimenta nos pupilos, Salai e Melzi tinham menos 14 anos quando foram viver com ele, teve até que ir embora da cidade depois de ser acusado de sodomia e envolvimento com prostitutos.",0,1,0.48106589913368225,0.0005929269245825708,0.031808461993932724,0.0010877272579818964,0.1000337302684784,0.0009314637281931937,0.08137527853250504,0,0.6
comentario_810882,"Sou fã desse rapaz, ele realmente têm razão",0,0,0.0015531613025814295,4.940087455906905e-05,0.0005610635853372514,0.0001503086241427809,0.0007812138646841049,6.395891978172585e-05,9.729987505124882e-05,0,0.6
comentario_3000000,"@  meu marido me traiu eu estava com bebê de 15 dias peguei minhas coisas e foi embora, assassinar alguém é muito pior que trai  mu alguém muito pior não tem comparação  sim só Deus pode julgar então você não deve julgar alguém pq traiu.",0,0,0.11313904821872711,0.0002296616876265034,0.006182885263115168,0.0009207999682985246,0.007391400635242462,0.0032508207950741053,0.003788501489907503,0,0.6
comentario_2335171,BOA NOITE PARABENS COLIDER MT ABRACOS  e BEIJOS ❤❤❤,0,0,0.01573389768600464,0.0015192320570349693,0.025491727516055107,0.001487785135395825,0.011637956835329533,0.0008477664086967707,0.0016035226872190833,0,0.6
comentario_1600299,"""Nera"" esse jogador que namorava uma trans? Tá solteiro ou pulou a cerca?",0,1,0.5469793081283569,0.0006592805730178952,0.005909457802772522,0.37764772772789,0.11903440952301025,0.0018072167877107859,0.006196445785462856,0,0.6
comentario_2869845,Conheço várias mulheres a minha volta que fizeram isso depois de família consolidada e marido bom. Estão na pista e são mais p#tas que muita novinhas modernetes,1,1,0.3697913885116577,0.0013440869515761733,0.10823261737823486,0.00935863982886076,0.12924370169639587,0.0017762588104233146,0.053735971450805664,0,0.6
comentario_2226767,meta mesmo gostoso mas não use drogas e não engravide usa camisinha e muito anticoncepcional meta mesmo vai tudo pro inferno seja feliz na terra,0,1,0.520330548286438,0.0020059929229319096,0.03780766576528549,0.012144573032855988,0.03454769030213356,0.002277284162119031,0.013010211288928986,0,0.6
comentario_2344352,"Um tomando sopinha do outro, mas com muito respeito.😂😂😂😂😂😂😂",0,0,0.001541086588986218,4.5241937186801806e-05,0.0007792257238179445,9.094988490687683e-05,0.0005305922240950167,0.0001429713738616556,0.00018145095964428037,0,0.6
comentario_1934897,"Não gosto desse critério de ""merecimento"" que a mulher usa com o homem.",1,0,0.044284410774707794,0.00041148881427943707,0.0017166497418656945,0.013564389199018478,0.008553698658943176,0.0009495409321971238,0.002698613330721855,0,0.6
comentario_2079518,Então você não saiu com a mulher você saiu com uma boneca Porque se ela teve que botar cílio botar cabelo botar peito botar a bunda botar tudo então não era uma pessoa era uma coisa falsa e dizer que é borrifada do perfume saiu mais caro que o jantar essas piriguete não conhece perfume bom armas conhece o Jequiti Hinode essas porcaria que tá aí na praça geralmente esse tipo de perfume não sai muito caro É quase de graça pensa uma coisinha nojenta Avon Hinode que deve ser esse tipo de coisa que você tá se referindo não é,1,1,0.8927342891693115,0.005850010551512241,0.38045740127563477,0.005512109491974115,0.22670486569404602,0.0020603137090802193,0.1794876605272293,1,0.6
comentario_716317,"Se tá on, tá liberado ué, seis inventa cada coisa",0,0,0.008263188414275646,0.0003264566184952855,0.00537485396489501,0.00036697398172691464,0.0038345230277627707,0.0018391675548627973,0.0005958018591627479,0,0.6
comentario_2807037,"Se assumiu( registrou legalmente) ele se fodeo❤. Vai pagar pensão e mesmo que não tenha registrado ela pode dar entrada na pensão socio afetiva. O dinheiro da pensão ela vai usar pra comprar picanha e cerveja pra o macho dela... Meu tio passa por isso. Assumiu a filha que não era dele, depois tomou umas pontas, a mulher ( dona Carminha) botou ele pra fora de casa( a casa era dele presente da minha avó) e paga pensão pra filha dos outros, e a dona pôs o macho em casa( obviamente) e vivem de muita cerveja e churrasco regados a bolsa família, pensão de duas outras crianças e a do meu tio é claro. De quem foi o erro? Dele( meu tio). Todos nós na família dissemos: Valter, vc vai assumir uma mulher com dois filhos e um na barriga que não são seus? Olha... Esse para mim bateu o recorde de otarice ( se é que essa palavra existe), idiotice e etc.",1,1,0.6714434623718262,0.004461573902517557,0.42355892062187195,0.003559079486876726,0.21299134194850922,0.0038743915501981974,0.1022249162197113,1,0.6
comentario_2550273,Isso é vdd eu te admiro tbm eles amam ouvir eu te respeito acho q é a melhor coisa que um homem em sua masculinidade nata ama ouvir.,0,0,0.005502115003764629,0.00029438178171403706,0.0018969688098877668,0.0009902361780405045,0.0019020095933228731,0.0004244273586664349,0.001234346884302795,0,0.6
comentario_528912,"Se mulher é artigo de luxo e tá caro, não se envolve, faz o L .",1,0,0.15925905108451843,0.00023196713300421834,0.001488475943915546,0.05260275676846504,0.03943252190947533,0.0012548406375572085,0.002468265825882554,0,0.6
comentario_1694723,"Eu não sabia disso, agora toda vez que paro em transito em cidade ou rodovia procuro manter a distancia seguro e esterço o volante pro lado",0,0,0.004466878715902567,0.00014356304018292576,0.002367687877267599,0.00019891172996722162,0.0012133793206885457,0.0010942238150164485,0.00036258279578760266,0,0.6
comentario_2433271,"Se ela está falando a verdade,parabéns para ela🤝👍mais pessoalmente eu já não confio em nenhuma digníssima mais...(prefiro a solitude,paz e liberdade não tem preço que pague)👈🍷",1,1,0.0018632971914485097,0.0001132350298576057,0.0028712593484669924,0.00016302030417136848,0.0014288934180513024,0.00017841158842202276,0.00024863536236807704,0,0.6
comentario_176565,"Sugiro um livro libertador para mulheres invertidas: essas mulheres que estão sempre em relacionamentos ruins repetitivos. O nome do livro: Mulheres no Divã, da doutora Cláudia Bernhardt. Esse livro é uma coleção de ensaios clínicos de seus atendimentos dentro da psicanálise.",1,0,0.0705530196428299,0.000551333709154278,0.002766416873782873,0.008013191632926464,0.031075846403837204,0.0009733007755130529,0.004163396544754505,0,0.6
comentario_911603,O veneno escorreu no canto da boca!!! KkkJá vi vários amigos se ferrando desse jeito!!!,0,1,0.780083417892456,0.003004630096256733,0.4154356122016907,0.0013110620202496648,0.07944449037313461,0.004474901128560305,0.06491245329380035,1,0.6
comentario_2100461,"QUANDO UMA MULHER FALA QUE TRANSOU COM APENAS 2 HOMENS, significa que ela deu apenas para dois betas provedores. Elas EXCLUIU DA CONTA todo os CAFAGESTES, todas as FODAS CASUAIS que deram, OS ANAIS GIRATÓRIOS, gargarejadas de porras e AS FODAS QUE NINGUEM SABE QUE OCORREU. As mulheres que se fazem de santinhas, quando estão longe de conhecidos agem sem freios morais. As mulheres que parece mais santinhas, quando estão longe de conhecidos são as mais perversas.https://youtu.be/chljBCFv5HA?si=Vw6vNaNAA-W8iJNe",1,1,0.9589323401451111,0.04091281443834305,0.7920849919319153,0.06268724799156189,0.8142790198326111,0.014045370742678642,0.723024308681488,1,0.6
comentario_210809,Aiii bomba...... 😅😅😅  realmente..... sem palavras,0,0,0.08244607597589493,0.0003337153175380081,0.0036288609262555838,0.0006465100450441241,0.003109089797362685,0.05548735707998276,0.001157516147941351,0,0.6
comentario_392947,"   desse canal que posta muito assuntos negativos em relação as mulheres, sempre vejo esse homem nos vídeos desse canal. Note isso você mesmo e veja a expressão facial dele nos vídeos do canal que só aborda assuntos negativos referente as mulheres. Ele está passando uma imagem negativa sobre mulheres expondo somente assuntos que geram comentários de depreciação as mulheres.",0,0,0.011400455608963966,0.000304665561998263,0.0010760624427348375,0.0036533509846776724,0.0029174417722970247,0.00040735580842010677,0.001359598827548325,0,0.6
comentario_575871,"Olá rosilene, que remedio você toma para convulsão? Você tem filhos? Pergunto porque minha filha toma trileptal para convulsão e tenho receio de quando ela engravidar por causa do remédio. Vai ter que tomar pro resto da vida porque teve um AVC quando criança. Ficou bem até que as 14 anos teve novamente e desde então nunca mais parou. Tentamos tirar mas quando estava quase parando teve crise novamente.  O médico mandou continuar pra sempre agora. Já está com 22 anos.",0,0,0.0009222535300068557,0.00010394397395430133,0.0008721734629943967,8.770683052716777e-05,0.0005264843348413706,0.00011946909944526851,0.00038456128095276654,0,0.6
comentario_1738285,E difícil mulher que não presta querer um homem que presta😂😂😂,1,1,0.04600672796368599,0.0004513575113378465,0.0015266853151842952,0.027773519977927208,0.005704950075596571,0.0009646367398090661,0.0033249773550778627,0,0.6
comentario_2772832,Ainda bem que abandonei essa vida balada custei para acordar para essa realidade.,0,0,0.07006756961345673,0.0006450581713579595,0.041333891451358795,0.0013909650733694434,0.02140931412577629,0.0007736720144748688,0.001788347726687789,0,0.6
comentario_2728565,"Bom video mano, Ian vc pretende em algum momento fazer uma Live aqui ?",0,0,0.002077788580209017,0.0004801999602932483,0.006725804880261421,0.00043107866076752543,0.0020142165012657642,0.0004737050912808627,0.0005319161573424935,0,0.6
comentario_1722057,"Seja homem ou mulher, começou a fazer joguinho, não vale a pena uma pessoa assim na nossa vida.",0,0,0.030798614025115967,0.0003378077526576817,0.0013566459529101849,0.01019645668566227,0.004844864830374718,0.0012391378404572606,0.002252512611448765,0,0.6
comentario_1174318,E ainda tem gente que acredita em Janja e Lula no poder... ah ah ah ah ah ah ah ah ah ah ... chupa .,0,1,0.8353816270828247,0.0016977029154077172,0.1793140172958374,0.0008721639169380069,0.29539793729782104,0.001453228760510683,0.31692132353782654,1,0.6
comentario_1099942,E as evangélicas da sua congregação?,0,0,0.002702259225770831,0.00017849802679847926,0.0005835014744661748,0.002039416693150997,0.0008962148567661643,0.00022983299277257174,0.00043183501111343503,0,0.6
comentario_446871,Você não foi o único! kkkkkkkk,0,0,0.012766091153025627,0.00022478813480120152,0.004607528913766146,0.0003669524739962071,0.004771271720528603,0.0002200981107307598,0.00020835139730479568,0,0.6
comentario_2243266,"Se caísse uA bomba atômica lá, não faria falta.",0,1,0.44016823172569275,0.0012151396367698908,0.0025335648097097874,0.003299752017483115,0.005025969352573156,0.4622561037540436,0.0017314397264271975,0,0.6
comentario_1268312,Mulher casada não tem de estar se agarrando com outro homem mesmo caso o homem casado,1,0,0.03962259367108345,0.00059613271150738,0.00220538885332644,0.00916413962841034,0.004339014645665884,0.0014788018306717277,0.00920954905450344,0,0.6
comentario_1796969,Exatamente..Eu penso assim.. só que no momento não tem á ver com minha realidade pois sou mãe solteira e preciso ser provedora..aliás nós mães solteiras temos q ser de tudo. Só q infelizmente não somos super heroínas e algum momento algo não vai sair tão bem feito né...q isso não seja o amor e criação d nossos filhos.,0,0,0.0009850224014371634,5.1685718062799424e-05,0.0007764528272673488,0.00011095005174865946,0.000368978624464944,6.850251520518214e-05,0.00032350278343074024,0,0.6
comentario_175955,"Valores, parabéns aos pais e Deus abencoe esse guri.",0,0,0.31431514024734497,0.00019216044165659696,0.002413767157122493,0.0016170731978490949,0.19367530941963196,0.005381873808801174,0.0006788852624595165,0,0.6
comentario_2156395,"Hunn, será que ela ficaria na pior com o dela😊😅 kkkk sei não",0,0,0.01794397085905075,0.00010592838953016326,0.0027781070675700903,0.00023069999588187784,0.005808460526168346,0.0019292891956865788,0.0004155139613430947,0,0.6
comentario_1409951,"Sai do emprego! Fica em casa, cuidando do marido e dos filhos se os tiver. Faça um curso de corte e costura e ganha dinheiro sem sair de casa. Pague a Previdência como costureira autonoma. Seja feliz com sua familia, seu marido!",1,1,0.003596120048314333,2.67854211415397e-05,0.0006547484081238508,5.2554056310327724e-05,0.0016291793435811996,8.258964953711256e-05,0.00010514404129935429,0,0.6
comentario_2966206,"Mesmo não sendo pobre, é bom observar que nem assim o homem deve pagar tudo também. A mulher também deve participar, nem que seja algo mais modesto se ela for mais simples, pois quando só um lado investe, o outro não dá valor.",0,0,0.004428102634847164,0.0001991049066418782,0.0006402306607924402,0.0013458001194521785,0.0014044811250641942,0.0003412566729821265,0.0006723037804476917,0,0.6
comentario_1572339,Tempo: 🍆🍆🍆oh baby yeeeaahh oohh fãqui meee,0,1,0.004341565538197756,0.0007814524578861892,0.012540662661194801,0.0015260224463418126,0.005988334771245718,0.0006176320021040738,0.0004129238659515977,0,0.6
comentario_2411028,As mulheres de verdade se casam com homens que não andam com esse tipo de pessoa,1,0,0.032351601868867874,0.0007249690825119615,0.0029085944406688213,0.018953939899802208,0.0036828017327934504,0.0013790781376883388,0.005373605061322451,0,0.6
comentario_2563596,"A mulher casou com um marombadão , achando que ia meter todo dia..😂😂",1,1,0.1333792507648468,0.00039304146775975823,0.006288069300353527,0.005327728111296892,0.021014241501688957,0.005353641230612993,0.016042735427618027,0,0.6
comentario_1735964,Respondeu perfeitamente esse homem é um louco sete filhos cada um com um pai diferente meu irmão corre como o diabo foge de YAUH e YAUSHA MASHIACH,0,1,0.6407838463783264,0.0006284395349211991,0.009417588822543621,0.010413271375000477,0.4602369964122772,0.0027116641867905855,0.0013306019827723503,1,0.6
comentario_1814959,Ah poderia ter jogado o copo intero ...so o líquido nao valeu .,0,0,0.014233099296689034,0.00012237478222232312,0.002010966883972287,0.00039576151175424457,0.002551572397351265,0.0024134046398103237,0.0011663263430818915,0,0.6
comentario_98183,Bebês reborn foi uma isca de mostrar oque nós não sabíamos de problemas q já existia ...problemas ocultos que veio a tona ... Ela mesmo disse ... NOS SOMOS FELIZES ASSIM !!!...  assim como ? Enfim ....,0,0,0.007565510459244251,4.068433554493822e-05,0.0014843350509181619,0.00014082157576922327,0.003134828293696046,5.955572851235047e-05,0.0003704575647134334,0,0.6
comentario_325052,"   concordo com vc, o problema é que muitas mulheres querem impor esse gasto na conta dos homens e isso eu não acho justo, como muitos não acham.",0,0,0.009601572528481483,0.0004058760532643646,0.0010795184643939137,0.005613083019852638,0.002241408685222268,0.000688095751684159,0.0012098500737920403,0,0.6
comentario_2690772,Em nome de Jesus ..o caminho dele será desviado dessa Capeta ..,0,1,0.1100991889834404,0.00010768882202683017,0.0014908441808074713,0.005035838577896357,0.03255225718021393,0.0005783703527413309,0.0004047574766445905,0,0.6
comentario_362195,Vai lá reclama tem uma multidão de homens querendo uma mulher assim,0,0,0.057211846113204956,0.0005167441559024155,0.001981383189558983,0.028634067624807358,0.004883815534412861,0.0015486357733607292,0.00512843718752265,0,0.6
comentario_1863387,"@  ué, mas esse sotaque não é exclusivo de Curitiba. Praticamente todo o planalto da região sul fala assim",0,0,0.0015066858613863587,4.833254934055731e-05,0.0006841171998530626,0.00018655898747965693,0.0010625148424878716,4.506126788328402e-05,4.5153836254030466e-05,0,0.6
comentario_2798706,Parabéns!! Essa é uma mãe de verdade!! Deus a abençoe!!,0,0,0.0010094594908878207,6.0265872889431193e-05,0.0006446813931688666,0.0001429022813681513,0.0003400158020667732,7.996025669854134e-05,0.00018354639178141952,0,0.6
comentario_24772,"Não sei de nada, mas prometo pensar sobre isso. 😅",0,0,0.000637953809928149,0.000286534836050123,0.0029487493447959423,0.0005887341685593128,0.002440153155475855,0.00017792927974369377,8.765273378230631e-05,0,0.6
comentario_377317,"Antigamente quando os caras namoravam a mulher mesmo já contava quantos ela foi pra cama e o nome, sem você perguntar. Elas colocavam isso como uma qualidade.",1,1,0.006094008684158325,9.550093818688765e-05,0.0008135162061080337,0.0006970027461647987,0.0012124330969527364,0.00019050759146921337,0.001260903081856668,0,0.6
comentario_662439,O cara lençol um  gem jutsu na mulher atra vês dos olhos,0,0,0.08699338138103485,0.00033729494316503406,0.0038179238326847553,0.0021963007748126984,0.0067208874970674515,0.002353718737140298,0.016354573890566826,0,0.6
comentario_2180702,"Mano kkkkkkkkkkkk, como ela veio parar aqui, isso claramente é um personagem que ela faz, os vídeos dela são muito bons",0,0,0.04840981960296631,0.000877379672601819,0.025294654071331024,0.0017428526189178228,0.01804138347506523,0.0006599179469048977,0.0021498871501535177,0,0.6
comentario_2787244,"@ -gz6yi Se é possível para você, que é homem, é também para uma mulher, aliás pelo tamanho do Brasil e sua quantidade de mulheres, impossível é seguir esse seu ceticismo.",0,0,0.023965325206518173,0.0002984594029840082,0.001386896357871592,0.0052482131868600845,0.007360378280282021,0.00047349781380034983,0.0012954558478668332,0,0.6
comentario_2236437,Que nojo..quanto mais eu vejo ais nojo eu pego ..depois vem pra rua chamar de assediador ou de homem pobre...não tem homem empresário pra todas,1,1,0.21184641122817993,0.00016031712584663182,0.004129455424845219,0.0014009705046191812,0.16824766993522644,0.0008378599886782467,0.0009158083703368902,0,0.6
comentario_2265999,❤  eu  não  tenho. Um grande  amor 💘  mais  tenho  uma grande  paixão  ....gue é. Você...❤...beijo  no cangoti.....,0,0,0.026044774800539017,0.0007674598600715399,0.015637144446372986,0.0012443845625966787,0.008956046774983406,0.0007233131909742951,0.003257904900237918,0,0.6
comentario_1742736,Rapaz! Debate de alienígenas 😂😂,0,0,0.02931670844554901,5.775785757577978e-05,0.0010698119876906276,0.0007338811992667615,0.015204462222754955,0.0001687885232968256,0.00019691672059707344,0,0.6
comentario_1931996,Acho que ela criou essa estória para ganhar visualização e passar por coitadinha.,0,1,0.001329717575572431,0.0014139222912490368,0.013797329738736153,0.0016633105697110295,0.008204806596040726,0.0009737255750223994,0.0007825131760910153,0,0.6
comentario_94505,"Motoristas de aplicativo do Brasil, vão por mim: só aceitem corridas pagas diretamente no cartão de crédito do usuário. No cartão é só alegria! O pagamento é instantâneo, sem troco e sem dor de cabeça. Se o usuário não tiver crédito, o aplicativo recusa na hora. Viver sem estresse é muito melhor 😉👍",0,0,0.0018109384691342711,3.825435123872012e-05,0.0008292240672744811,0.0001033080043271184,0.0009504691115580499,5.5946347856661305e-05,6.412051152437925e-05,0,0.6
comentario_1167479,Maravilhoso ❤Parabéns pelo conteúdo.👏🏻👏🏻,0,0,0.000535902101546526,0.0008722482016310096,0.00889557134360075,0.0007751560769975185,0.006554740481078625,0.000433691602665931,0.00028093080618418753,0,0.6
comentario_1675692,"Como dizia nos meus tempos de soltar raia:"" cortou , aparou e retalhou """,0,0,0.015791399404406548,0.00044011426507495344,0.0034794143866747618,0.00046333903446793556,0.003003117861226201,0.012540160678327084,0.001037410693243146,0,0.6
comentario_2312253,E homem (de valor) não é pra nenhum buraco de esgoto qualquer não☝🏽,1,1,0.02863490581512451,0.00018396515224594623,0.0014733534771949053,0.0010804906487464905,0.01869133673608303,0.0005493001081049442,0.0006730012246407568,0,0.6
comentario_2495159,"Sério isso? Kkk pqp Mas pensando bem, nem tem sentido alguém militar em cima disso, tipo é uma égua que ficou 5h esperando, que nem todo mundo que está esperando essa ajuda que tá vindo majoritariamente dos Homens kkk",1,1,0.01429769117385149,0.000246973242610693,0.0032043729443103075,0.0010175238130614161,0.00603818241506815,0.0006096909637562931,0.001119587803259492,0,0.6
comentario_822364,Ser pobre virou a licença para ser tudo que não presta,0,1,0.008136498741805553,2.8183663744130172e-05,0.0007083362434059381,0.00018011195061262697,0.004341442137956619,4.598031227942556e-05,5.413592589320615e-05,0,0.6
