id_comentario_anonimizado,comentario,final_misoginia,final_toxicidade,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,pred_label,threshold_aplicado
comentario_2709199,"Enquanto isso, o Vilela do inteligência limitada quer chamar o bonzinho do Edu Guedes. AFF.",0,1,0.06956018507480621,4.647811874747276e-05,0.0016220733523368835,0.00018340889073442668,0.0631246343255043,0.00016890348342712969,0.00026792794233188033,0,0.4
comentario_1551226,Tá mas é daí q ela é cristã? Princípios morais existem dentro e fora das crenças.,0,0,0.0065666064620018005,0.0002380827208980918,0.0008517205715179443,0.005268813576549292,0.0014011799357831478,0.0004153947520535439,0.0004616232181433588,0,0.4
comentario_1351157,"Cheguei conhecer casais idosos quando era criança, segundo os relatos deles a sociedade formada por homens e mulheres eram outro nível, como a socidade está destruída! Lamentável!!!",0,0,0.007324605714529753,0.0004462878860067576,0.0014572199434041977,0.001978139393031597,0.0031607283744961023,0.000596101745031774,0.0012836941750720143,0,0.4
comentario_2314280,A decepção do Padrinho no início do vídeo é a mesma que a minha... KKKKKKKKKKKKKKKKKKKKKKK,0,0,0.1604304164648056,0.0005071685882285237,0.02433129772543907,0.001502974540926516,0.017973026260733604,0.0009680045768618584,0.002106653293594718,0,0.4
comentario_1002073,"Só não entendi o rapaz com uma taça de vinho na mão, com essa cara sarcástica",0,0,0.24132579565048218,9.316484647570178e-05,0.002080641919746995,0.0004853306454606354,0.1831345558166504,0.00048348415293730795,0.00039030442712828517,0,0.4
comentario_652229,Engole o choro. Assuma as consequências.,0,1,0.035260990262031555,0.00015876151155680418,0.0014969368930906057,0.0002364692627452314,0.003890993306413293,0.014331653714179993,0.0015163638163357973,0,0.4
comentario_34484,"cara, a mulherada de 17-18 aqui na escola tá tudo virada na pomba gira!😂 Elas tão distribuindo..vc nem chega elas que chegam...precisa correr atrás de Tia Neide não",1,1,0.015269672498106956,0.00014187907800078392,0.0018638108158484101,0.0014762240462005138,0.003001410746946931,0.0005079025286249816,0.002375735668465495,0,0.4
comentario_875802,"Ela foi internada, e foi comprovado que ela tem problemas mentais e toma até remédios controlado.Por que vcs estão tratando como se fosse uma falta de caráter  ???? 🤷🏾‍♂️🤷🏾‍♂️🤷🏾‍♂️🤷🏾‍♂️🤷🏾‍♂️🤷🏾‍♂️🤷🏾‍♂️🤷🏾‍♂️ Doença é uma questão de caráter  ?????? Vcs que sujam a imagem da redphill.",0,1,0.026732459664344788,0.0020822908263653517,0.003531461814418435,0.003248585620895028,0.020929740741848946,0.002842873102054,0.0025605224072933197,0,0.4
comentario_139225,"Rsss! 😂😂😂 ""Você não falou que a gente é só amigo? Moço,  atende ela aqui por favor!""",0,0,0.0058964998461306095,6.951090472284704e-05,0.0010451822308823466,0.0001818994351197034,0.0030647714156657457,0.00021998189913574606,0.00023998437973205,0,0.4
comentario_2074455,"Irmão, eu não entendo porque as pessoas acham chocante pessoas do mundo do entretenimento que estão num relacionamento, traírem. Esperam o que?? As pessoas desse meio tem acesso a tudo e todos. Quando se tem poder, se usa. Pode ser músico, digital influencer, youtuber, artista, atleta, já é de se esperar. Segundo ponto: no mundo não existe justiça e nem lógica, e pra você que acredita em Deus, Deus também não tem sentido nenhum. Ele faz um cara de 1,90, branco, olho azul, cabelo dourado liso, forte e ao mesmo tempo um cara deficiente feio e fala que os dois são iguais. Acostume-se que o mundo tem sua base como a lei da selva. Se todos os nossos suprimentos e recursos acabarem, nos tornaremos assassinos, estupradores, ladrões em questao de dias. E não se importem com a moral, ela nunca existiu. É apenas o próprio ser humano",0,1,0.3351382613182068,0.0005858296644873917,0.003266880987212062,0.01610119827091694,0.22952024638652802,0.0008531562052667141,0.0013358320575207472,0,0.4
comentario_2988211,Parecem 02 idiotas olhando o prato pelo celular.,0,1,0.9634479284286499,0.00013668151223100722,0.005222355015575886,0.00047373035340569913,0.9271007776260376,0.00046042617759667337,0.0003386774333193898,1,0.4
comentario_2104858,"Reparem que o ÚNICO que se da bem nessa história é o cara que não é casado, vai lá, come o abacaxi e vaza,os trouxas que são casado só se lascam.",0,1,0.1274651139974594,0.000214121158933267,0.006014441605657339,0.0007529749418608844,0.04661086946725845,0.005165672395378351,0.004445041995495558,0,0.4
comentario_420575,"A roupa já define e anuncia que são marmitas, toda vez que aparece mulher com essa falta de pano.",1,1,0.06686127930879593,0.00020156650862190872,0.003447858151048422,0.008029468357563019,0.01804371550679207,0.0006316821672953665,0.002027241513133049,0,0.4
comentario_950371,"Nada a ver ,isso não é verdade ,quase todos os homens tá nem aí, quase todos estão assim no celular, nem tá nem aí pra mulher, nada a ver ..isso vai de caráter,",0,0,0.008689464069902897,0.0002537984983064234,0.0011634634574875236,0.0019960191566497087,0.003541722660884261,0.0003645633114501834,0.0009132152190431952,0,0.4
comentario_2990439,Ficar como segunda opção  na vida de alguém  é  terrível! Quem te deixa nessa situação  não  merece nem ser descartado!Olhar pra trás  é  coisas de pessoas fracas!Deus é  a minha melhor opção!❤❤❤❤,0,0,0.021323224529623985,9.17741417651996e-05,0.00420883996412158,0.00022561178775504231,0.007332331035286188,0.00014578150876332074,0.0002089358604280278,0,0.4
comentario_1493220,"Parabéns pelo canal! 1° Sem faculdade ,2°Sem CNH, 3°Sem veículo, 4°Sem residência própria, 5° dependente e tem dependente. #ESTOU FORA",0,1,0.0005339645431376994,4.756946873385459e-05,0.0006166461971588433,0.0001076277403626591,0.0007440318004228175,4.356657518655993e-05,4.993390757590532e-05,0,0.4
comentario_2614648,"sim mano, pq mtas mulheres tbm foram violentadas ai procuram o prazer em mulher que tbm é bastante, ai vira uma bola de neve pq a dopamina sobe la em cima",1,1,0.60903400182724,0.004178040195256472,0.022487366572022438,0.013756861910223961,0.01793018728494644,0.012399044819176197,0.6742300391197205,1,0.4
comentario_1947980,"Concordo plenamente. Um casamento não é feito para Deus, cai inevitavelmente na balança do quero ser feliz a todo custo × não quero ter o trabalho de consertar o que está ruim juntos. É uma ingenuidade achar que o casamento vai ser uma eterna lua de mel.",0,0,0.007719031069427729,0.00019670992332976311,0.004166840109974146,0.00035637657856568694,0.002082526683807373,0.00022492233256343752,0.0009376942762173712,0,0.4
comentario_1630022,"@  só pq a lei no Brasil é falha que todas as mulheres são ruins? A culpa por acaso é de quem cria as leis ou das mulheres? Se tem homem ruim, tb vai ter mulher ruim que irá se aproveitar das leis, principalmente no Brasil. Isso ñ quer dizer que todas as acusações são falsas ou que ñ tem mulheres que precisam de leis para serem protegidas. Sabemos que essas leis nem ajudam realmente as mulheres que precisam, já que muitas são mortas e o assassino mal fica na cadeia.",0,0,0.0355951301753521,0.0003562440979294479,0.002020679647102952,0.00808943621814251,0.007300949189811945,0.0007608612650074065,0.0017338547622784972,0,0.4
comentario_1330622,"É infelizmente existe esse tipo de aceitação, o mundo vai a cada dia ficando pior.",0,0,0.0017778042238205671,4.392127812025137e-05,0.0006983813946135342,0.0001833978749345988,0.00078055530320853,6.79863805999048e-05,5.3455580200534314e-05,0,0.4
comentario_1905828,"Quenha assumida , cobrou na lata😅😅",0,1,0.015020017512142658,0.00013047573156654835,0.005781454965472221,0.0004702285514213145,0.007982056587934494,0.0003730194002855569,0.0005619370494969189,0,0.4
comentario_64093,Job e trabalho em inglês. Kkkk só que hj em dia em puta kkkkk 😂kkkk ou parado na esquina esperando um otário 😂,1,1,0.9784360527992249,0.004543225280940533,0.3314499258995056,0.01134148146957159,0.3977603316307068,0.001684466260485351,0.004526383709162474,1,0.4
comentario_1600299,"""Nera"" esse jogador que namorava uma trans? Tá solteiro ou pulou a cerca?",0,1,0.5469793081283569,0.0006592805730178952,0.005909457802772522,0.37764772772789,0.11903440952301025,0.0018072167877107859,0.006196445785462856,1,0.4
comentario_124366,Kokk .. minha amiga ? Kkkk ta bom eu acredito no papai noel .,0,0,0.0038645656313747168,0.00012900392175652087,0.0029260432347655296,0.00045425575808621943,0.001440410502254963,0.0001830592955229804,0.0004095149924978614,0,0.4
comentario_2304333,"E isto é porque no casamento é o homem que ainda tem senso de responsabilidade, principalmente se tiver filho, pois é justamente o homem, cuja mente é racional, que consegue ter nocao real da seriedade e da dificuldade de prover. E é tambem o homem que tem de aguentar o tranco de abrir mao de usar sua renda para si mesmo. A donzela joga no modo facil e ainda é a rainha de reclamar. Agora, sobre o video em si: que conversinha mais mole e sem substancia, apenas falas baratas e shaming. É isto o que sobrou vindo de um cara que se acha homem de verdade e se acha mais fiel a Deus do que aqueles para quem fala?",1,1,0.01779528707265854,0.00012167976819910109,0.0008601724985055625,0.0011640741722658277,0.009619545191526413,0.00023247084754984826,0.0004253964580129832,0,0.4
comentario_1160569,nao importa o que o cara ta conseguindo fazer e sim se esta lutando ou parado,0,0,0.005965449847280979,0.00017105079314205796,0.0018526678904891014,0.0005688201053999364,0.0016540215583518147,0.0004545502888504416,0.0003094544808845967,0,0.4
comentario_2550273,Isso é vdd eu te admiro tbm eles amam ouvir eu te respeito acho q é a melhor coisa que um homem em sua masculinidade nata ama ouvir.,0,0,0.005502115003764629,0.00029438178171403706,0.0018969688098877668,0.0009902361780405045,0.0019020095933228731,0.0004244273586664349,0.001234346884302795,0,0.4
comentario_2185826,"Sei bem como é esse papo 😂😂😂 todas caem 👏🏻👏🏻👏🏻👏🏻, não que eu não tenha os planos e projetos , mas nunca iria entregar nas mãos dessas oportunistas. Apenas devemos deixar a entender que elas estão inclusas nos planos .",1,1,0.006592562887817621,2.3606586182722822e-05,0.0006052269018255174,0.00019892139243893325,0.00428031338378787,6.289981683949009e-05,0.0001119485023082234,0,0.4
comentario_1227448,desde de quando ficar junto o dia inteiro é um benefício para o cara?,0,0,0.002145941136404872,0.00019236428488511592,0.0017150545027107,0.0003509288653731346,0.0015179341426119208,0.0004416946030687541,0.00028794078389182687,0,0.4
comentario_710799,"Parabéns pela sintonia. Quem achar, achou. Ganhou na loteria. A Exceção só confirma a regra. A regra de que não vale a pena assumir uma mulher hoje em dia.",1,1,0.004132568370550871,6.779222894692793e-05,0.0004006887902505696,0.000906405970454216,0.0015158354071900249,0.00013179166126064956,0.00028520208434201777,0,0.4
comentario_2314212,pois ela se sente presa é so ele da a carta de alforia pra ela ..que cada um procurar alguem que estar a seu nivel,1,1,0.03678728640079498,0.00021293362078722566,0.0018211571732535958,0.0004432710411492735,0.002686350839212537,0.019736796617507935,0.0005582497688010335,0,0.4
comentario_911603,O veneno escorreu no canto da boca!!! KkkJá vi vários amigos se ferrando desse jeito!!!,0,1,0.780083417892456,0.003004630096256733,0.4154356122016907,0.0013110620202496648,0.07944449037313461,0.004474901128560305,0.06491245329380035,1,0.4
comentario_834587,"O abjeto de estudo de um socialista é o capitalismo. Então não, n são áreas distintas",0,0,0.0008554008090868592,0.00013541460793931037,0.0014451369643211365,0.0003422298177611083,0.0012645050883293152,0.00011686159996315837,7.249327609315515e-05,0,0.4
comentario_2558219,Ele ta certo. Eu sou bi e to preferindo femboys. Esses são um amor de pessoa. Me tratam como Deus.,0,0,0.017562182620167732,0.00017422789824195206,0.0029640079010277987,0.003200392471626401,0.004802180919796228,0.0001749810908222571,0.0015011271461844444,0,0.4
comentario_2974321,"Tbm acho, pode ser um filtro sim...se inicialmente o cara ja aceitar dar dinheiro, com certeza ele não serve...pq vai acabar dando dinheiro pra qualquer pessoa que aparecer na vida dele...agora se o cara não der, ja vai ser um bom sinal...sinal que ele sabe o valor do dinheiro e esse dinheiro não é pra qualquer um...",0,0,0.0011925242142751813,3.70555862900801e-05,0.00045394388143904507,8.276712469523773e-05,0.00048173352843150496,6.96009083185345e-05,6.807786121498793e-05,0,0.4
comentario_2282703,Realmente! O pai dela tem que pedir desculpas por colocar essa bosta no mundo kkkk,0,1,0.5486969947814941,0.0005453798221424222,0.03434239700436592,0.0009398225811310112,0.35473743081092834,0.008246757090091705,0.004988353233784437,1,0.4
comentario_2994848,"Para mim houve um reset. Algo relacionado ao ciclo solar, o que nos afeta 100%.Corona solar...",0,0,0.0006633501034229994,9.656135080149397e-05,0.0011254734126850963,0.00015866798639763147,0.0006054002442397177,0.00013184947601985186,9.561191836837679e-05,0,0.4
comentario_662960,Olha isso é verdade parabéns tem que divulgar isso mesmo❤ Maria Timon Maranhão,0,0,0.0015419614501297474,0.002371093025431037,0.026485931128263474,0.00304367090575397,0.017007697373628616,0.0010157136712223291,0.0006649534916505218,0,0.4
comentario_1243833,"Foi o que eu falei, vou empilhar tantas provas que só os malucos vão continuar teimando",0,0,0.5093530416488647,0.0005428447620943189,0.015853846445679665,0.0020874328911304474,0.375453382730484,0.010420682840049267,0.0026405248790979385,1,0.4
comentario_2244751,E quando o cara já comeu todas😅,1,0,0.005108666140586138,9.585987572791055e-05,0.001366997603327036,0.0002086575550492853,0.001641583745367825,0.0006508865626528859,0.00034784103627316654,0,0.4
comentario_1174318,E ainda tem gente que acredita em Janja e Lula no poder... ah ah ah ah ah ah ah ah ah ah ... chupa .,0,1,0.8353816270828247,0.0016977029154077172,0.1793140172958374,0.0008721639169380069,0.29539793729782104,0.001453228760510683,0.31692132353782654,1,0.4
comentario_1099942,E as evangélicas da sua congregação?,0,0,0.002702259225770831,0.00017849802679847926,0.0005835014744661748,0.002039416693150997,0.0008962148567661643,0.00022983299277257174,0.00043183501111343503,0,0.4
comentario_1706755,Fechei o vídeo quando ela falou geração do fim do capitalismo KKKKKKKKKDEUS É MAIS,0,0,0.21852801740169525,0.001653164392337203,0.01861710473895073,0.01114603690803051,0.014084184542298317,0.003827145788818598,0.0011493739439174533,0,0.4
comentario_3005457,"Se temos hoje uma mídia que cria caos em relacionamentos nas novelas, isso é perpetuado na nossa sociedade. Taí o BBB que o diga!",0,0,0.003096092026680708,4.384361091069877e-05,0.0011791836004704237,0.00012120405881432816,0.0009573108400218189,9.507931099506095e-05,0.00014434379409067333,0,0.4
comentario_2243266,"Se caísse uA bomba atômica lá, não faria falta.",0,1,0.44016823172569275,0.0012151396367698908,0.0025335648097097874,0.003299752017483115,0.005025969352573156,0.4622561037540436,0.0017314397264271975,1,0.4
comentario_2974988,Esses são os miquenhias 😂😂😂 os que tem amor próprio são chamados de narcisistas por essas mulheres que gostam de se aparecer.,1,1,0.2838030159473419,0.0002725539670791477,0.006752565037459135,0.03284172713756561,0.14115558564662933,0.0005435693892650306,0.00346222217194736,0,0.4
comentario_175955,"Valores, parabéns aos pais e Deus abencoe esse guri.",0,0,0.31431514024734497,0.00019216044165659696,0.002413767157122493,0.0016170731978490949,0.19367530941963196,0.005381873808801174,0.0006788852624595165,0,0.4
comentario_540555,esse cara um picareta prega mas nao faz o que prega,0,1,0.3753882348537445,0.00158670824021101,0.016722429543733597,0.0021587053779512644,0.04000185802578926,0.06897643953561783,0.013311563059687614,0,0.4
comentario_2554751,"  o kaká? Tu não fala nada né? Um cara bom, evangélico, lindo, família,  bom pai, bom marido e...mesmo assim tomou pé na bunda! Não é desse tipo que as mulheres clamam pra ter? Ou é o bandido tatuado?",1,1,0.952036440372467,0.042974893003702164,0.6412153840065002,0.024174584075808525,0.43096262216567993,0.010740714147686958,0.8399117588996887,1,0.4
comentario_105691,A única parte ruim do vídeo é que ele acaba.,0,0,0.017831601202487946,0.00018382347479928285,0.003897076705470681,0.0003972057602368295,0.002333063865080476,0.0027526256162673235,0.0009696433553472161,0,0.4
comentario_2053913,Relacionamento é feito de muitas micro coisas e poucas macro coisas.,0,0,0.0006432888330891728,0.000981816672720015,0.010297238826751709,0.0012934128753840923,0.007433553691953421,0.0005476507358253002,0.0003403151058591902,0,0.4
comentario_1409951,"Sai do emprego! Fica em casa, cuidando do marido e dos filhos se os tiver. Faça um curso de corte e costura e ganha dinheiro sem sair de casa. Pague a Previdência como costureira autonoma. Seja feliz com sua familia, seu marido!",1,1,0.003596120048314333,2.67854211415397e-05,0.0006547484081238508,5.2554056310327724e-05,0.0016291793435811996,8.258964953711256e-05,0.00010514404129935429,0,0.4
comentario_2816441,Mas aí sua irmã é uma vacilona,0,1,0.8062065243721008,0.0014429023722186685,0.04183966666460037,0.003918441943824291,0.20033210515975952,0.0014803557423874736,0.06737020611763,1,0.4
comentario_920111,"  ele precisa fazer continuamente uma terapia intensiva, e ele precisa usar a racionalidade. Se ele continuar desse jeito vão se aproveitar dele, já sabem o ponto fraco dele e manipulam isso.",0,0,0.00946906115859747,0.00011300311598461121,0.0020518407691270113,0.00013121910160407424,0.003481052815914154,0.0007938732160255313,0.0005412217578850687,0,0.4
comentario_2661397,Tive uma patroa em Portugal que falava que quando começaram a falar de marido e emptegada ela saia de perto para não ter que dizer nada ja que eu era otima baba e o marido dela era ótimo. Fui muito feliz la.,0,0,0.03511035814881325,0.00010498193296371028,0.00741998478770256,0.0004828317614737898,0.01799500547349453,0.00014569076301995665,0.0007932478911243379,0,0.4
comentario_2403913,Tua maquiagem é perfeita. Teus Lábios são lindos teus dentinhos maravilhosos d perfeitos. Sou teu fã 👄,1,0,0.009927481412887573,0.00011397579510230571,0.003430770942941308,0.0003275065391790122,0.0024381738621741533,0.00011214562255190685,0.0018059578724205494,0,0.4
comentario_251496,"Antigamente era assim e as pessoas desse tempo tem educação excelente sabem como entrar e sair de um ambiente e não tinha essa de não pode chamar a atenção dos filhos,o que estraga a educação dos jovens de hoje além da liberdade extrema, é essa lei absurda que você não pôde nem dar um tapa se o filho te ofender ou desobedecer.Mas se eles aprontarem o culpado é você e quem vai sofrer São os  pais e filhos,a lei não ajuda a educar só prejudica infelizmente...😢😢😢😢",0,1,0.01895570382475853,6.469836080214009e-05,0.0024304967373609543,5.797317498945631e-05,0.006863469257950783,0.00013497861800715327,0.0003899468283634633,0,0.4
comentario_2577118,"Tem sim,so avisem a ela que o nome disso ainda é prostituição.",1,0,0.3431713581085205,0.00023925991263240576,0.001811634050682187,0.0011722707422450185,0.0344812236726284,0.00382787873968482,0.05096821486949921,0,0.4
comentario_74542,"E agora só falta falarem que esse “gás” (ar que respiramos) que o domo segura, vem exclusivamente das plantas. As mesmas coisas que falavam na nossa escola, vamos proteger a Amazônia (não que não deva ser protegida, é claro que sim).",0,0,0.0012026207987219095,4.840432302444242e-05,0.0005111299687996507,0.0001286140613956377,0.0002500622649677098,0.00018470935174264014,0.00010665247100405395,0,0.4
comentario_527200,"aí depois ela vai dizer que o cara assediou ela, tipo assim uma armadilha entendeu",1,1,0.2582014799118042,0.00047812770935706794,0.00149545818567276,0.0009989604586735368,0.005439042579382658,0.17135170102119446,0.0011425779666751623,0,0.4
comentario_2859871,"Elas são mto engraçadas. Pq ela disse, os red pill fala pra fazer piada de tudo, elas fazem e eles não gostam principalmente com a zoeira pra eles",0,0,0.06977502256631851,0.0001970852172235027,0.014519646763801575,0.0005389692960307002,0.02406715229153633,0.0003907001519110054,0.006820507813245058,0,0.4
comentario_1326628,"*Salve Padrinho, salve confrades.**Negar isso seria como negar que o céu é azul. Contra fatos não há argumentos.*",0,0,0.0005474498029798269,0.0002457457303535193,0.00237096450291574,0.00048522980068810284,0.002041690982878208,0.00017496240616310388,0.00021295312035363168,0,0.4
comentario_2607244,"As mulheres do passado trabalhavam? Elas nem recebiam herança dos pais, a única esperança é encontrar um bom marido.",1,0,0.00976119190454483,5.3065461543155834e-05,0.0003048410580959171,0.0023348939139395952,0.001955667044967413,0.00025357140111736953,0.0004409574903547764,0,0.4
comentario_203334,Ele não  chorou e sinal que  nunca mais  volta pra ela,0,0,0.010184760205447674,9.265620610676706e-05,0.0021884513553231955,0.00024930216022767127,0.0029649774078279734,0.0004866896488238126,0.0007620604010298848,0,0.4
comentario_2726635,Atrás da caçamba tudo pode acontecer...😅,0,0,0.0011623335303738713,5.072006752016023e-05,0.0004166692087892443,0.0001543168764328584,0.00030514522222802043,0.00026566736050881445,6.314201164059341e-05,0,0.4
comentario_662439,O cara lençol um  gem jutsu na mulher atra vês dos olhos,0,0,0.08699338138103485,0.00033729494316503406,0.0038179238326847553,0.0021963007748126984,0.0067208874970674515,0.002353718737140298,0.016354573890566826,0,0.4
comentario_1711157,"Mano, é mulher e não cunhãs. Segundo, esses hobbies não estão meio ultrapassados não? Tipo, eu curto HQs também e tals mas Supernatural? Aquela série é muito podre.",0,1,0.17173418402671814,9.941271127900109e-05,0.0015821371925994754,0.003222661791369319,0.1209169253706932,0.00017422623932361603,0.0008029749151319265,0,0.4
comentario_2353494,Que horror! 😱😱😱 Essa moça não teve mãe ou pai?,0,0,0.005884850397706032,4.051699215779081e-05,0.00045743733062408864,0.0003441495355218649,0.0022581019438803196,0.00011361249926267192,0.00026552786584943533,0,0.4
comentario_3030458,"Amorim, tem a senha sou fã, pra caralho",0,0,0.9151377081871033,0.006976644042879343,0.1759575605392456,0.010259204544126987,0.06113068014383316,0.0032892865128815174,0.012913718819618225,1,0.4
comentario_2236437,Que nojo..quanto mais eu vejo ais nojo eu pego ..depois vem pra rua chamar de assediador ou de homem pobre...não tem homem empresário pra todas,1,1,0.21184660494327545,0.0001603169657755643,0.004129455424845219,0.0014009691076353192,0.16824780404567719,0.0008378608617931604,0.0009158070315606892,0,0.4
comentario_1735519,"Ei, copini, to aqui! Não tô consigo acessar a página do close friends, ta indisponível, já fechou a quantidade de vagas?",0,0,0.22672541439533234,0.005007489584386349,0.040506746619939804,0.007567469030618668,0.028549857437610626,0.0027413552161306143,0.003497304394841194,0,0.4
comentario_1948513,@  devemos pensar diferente e impor a religião cristã pq somos maioria desde q mundo existe… quem não se adapta q mude,0,1,0.020730288699269295,0.00022059436014387757,0.0011676413705572486,0.013305213302373886,0.003494073636829853,0.0005481852567754686,0.000612956122495234,0,0.4
comentario_1028395,Eu também perdi o meu faz um mês só para nós ajudar e dar forças para superar ❤ tanto coisa,0,0,0.0020154849626123905,0.0004794315609615296,0.0074224891141057014,0.0005099443369545043,0.0028642781544476748,0.0004894370213150978,0.0005271004629321396,0,0.4
comentario_2541569,"Uai, eu falo os dois se sinto os dois",0,0,0.007545859552919865,0.0020175673998892307,0.022416425868868828,0.002266635186970234,0.020605172961950302,0.002752437023445964,0.0010629183379933238,0,0.4
comentario_430943,Lição de vida: Não ter amigos da canhota. Ficar e permanecer o mais longe.,0,0,0.017787253484129906,7.22141849109903e-05,0.001157610910013318,0.0009646533289924264,0.004779992625117302,0.0011314318981021643,0.0002747840480878949,0,0.4
comentario_472800,"Já trabalhei de garçom nos anos 80/90 era raro as mulheres beberem, tbm era raro uma mulher ir ao bar beber sozinha , hoje elas bebem mais dq os homens,pior é o vechame q elas dão quando estão bebadas é pior dq os homens",1,1,0.0466824546456337,0.0005693305283784866,0.0021241079084575176,0.021132007241249084,0.01018122211098671,0.0010078767081722617,0.003239582758396864,0,0.4
comentario_2277299,"O cara que se submete a isso já tá morto moralmente. 1 chutando pica de tabela do outro, cada um pegando um tikin de doença do outro, tá maluco!😮😂😂😂",0,1,0.5373255014419556,0.0002895318903028965,0.0032554236240684986,0.0005545483436435461,0.2626613676548004,0.016057096421718597,0.0006058114813640714,1,0.4
comentario_2766509,Hoje não vale mais a pena casar.,0,0,0.006457723677158356,9.797133679967374e-05,0.0020014741457998753,0.00034602259984239936,0.0008433081675320864,0.0004910309799015522,0.0004327741917222738,0,0.4
