original_id,original_prompt,llm_response
comentario_1632082,"Prêmio Nobel é atribuído pela academia Sueca, não na Suiça.  Paguei uma falha do grande Serjão 😊",0
comentario_1674094,Desculpa fajuta pra ser kenga e se mostrar pra macho.,1
comentario_2869845,Conheço várias mulheres a minha volta que fizeram isso depois de família consolidada e marido bom. Estão na pista e são mais p#tas que muita novinhas modernetes,1
comentario_1407990,📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,1
comentario_1255853,"Estou com vc mano, eu também não aturo esse tipinho de gente.",1
comentario_106040,"Em que planeta ela vive que não sabe da lei ""Não é Não"" e que isso da até cadeia, nem bom dia dou mais para as digníssimas kkkkkkkk",1
comentario_1293498,Gosta sim se nao gostasse nao pagaria para a amante e nao ficaria com uma que usa tudo isso😂😂,1
comentario_2367085,Porque a mulher do pastor transo com medigo,1
comentario_2234041,"Minha mãe é mais homem do que esse pai😂😂😂 quando isso acontecia comigo e com minha irmã, ela já vinha na voadora 😂😂 minha irmã apanhava com o fio do ferro de passar. Eu já ficava pianinho só de ver ela apanhar.😂😂",0
comentario_1694723,"Eu não sabia disso, agora toda vez que paro em transito em cidade ou rodovia procuro manter a distancia seguro e esterço o volante pro lado",0
comentario_1042943,A mão esquerda do cara....ainda desperta suspeita...,1
comentario_1407510,Ela parece a Julia Roberts. Hoje.,0
comentario_2433271,"Se ela está falando a verdade,parabéns para ela🤝👍mais pessoalmente eu já não confio em nenhuma digníssima mais...(prefiro a solitude,paz e liberdade não tem preço que pague)👈🍷",0
comentario_2585774,Mulher de preço é não de valores,1
comentario_518498,Disse ele que está namorando 🤣,0
comentario_2790237,"sou de goias e direto ouço os vizinhos aqui com uma que diz, ""a mulher que ele ama esta casando outro msm assim que ele é  homen da vida dela é ele"" e o cara ainda chora por ela kkkkkk, dá nao vei ouvir essas musicas, intankável",1
comentario_181171,"Vasco: Tasco, Basco, Lasco, Rasco... 😂😂😂",0
comentario_1572164,Não!! É psicopata mesmo. Ela tem que tomar cuidado,1
comentario_213311,"  Isso que é foda cara, a MULHER QUE DEVE SER SUBMISSA AO HOMEM, É BÍBLICO CARA!",1
comentario_744128,"Aquilo lavou, fica limpo! Complicação vcs",0
comentario_2715419,"É surreal pensar que a Ana hickman deixou o ex marido, pai do filho dela, sem dinheiro até pra fazer a remissão do câncer.....que isso mano, é muita crueldade, sem contar que enquanto ele estava na quimioterapia ela estava com o senhor Edu guedes....bizarro!!!",1
comentario_2879275,"É isso aí.escolhem tanto que no final, acabam ficando com o pior de todos",1
comentario_2521450,Provedores.. quer homem ou uma internet!!??,1
comentario_446871,Você não foi o único! kkkkkkkk,0
comentario_1004914,KkkkkkkSai fora!Aqui não!Vai comprar sua roupa pro job,1
comentario_701601,Fudeu a pestinha literalmente 😂,0
comentario_1060436,"IA analisando o seu vídeo:Pelo que vi no vídeo ""USE A PODRIDÃO DO MUNDO AO TEU FAVOR"", o Copini basicamente diz que o mundo é movido pelo egoísmo e não por compaixão ou empatia. Ele argumenta que essa é a realidade, e que as pessoas precisam aceitá-la e aprender a usar isso a seu favor.Ele sugere algumas maneiras de fazer isso, como:Criar algo de valor: Se concentrar em criar algo que seja útil para o mundo ou para o seu próprio ""universo"" pessoal.Buscar significado internamente: Encontrar significado e propósito dentro de si mesmo, em vez de buscá-los no mundo externo.O Copini parece ter uma visão bem realista, talvez até um pouco cínica, sobre o mundo. Ele basicamente diz que, em vez de lutar contra a ""podridão"" do mundo, devemos usá-la como combustível para alcançar nossos objetivos.É uma mensagem que pode ser um pouco chocante para algumas pessoas, mas que também pode ser libertadora para outras. No fim, cabe a cada um decidir como interpretar e aplicar essa mensagem na sua própria vida.",0
comentario_1005281,Eu sou um mistério inrressistvel,0
comentario_1633723,Pelo modo de pilotar a moto tava bêbado ou drogado .motoqueiro jamais devia disputar ou descutir com carros porque ta em desvantagem  uma encostada ja derruba o motoqueiro .mesma coisa carro discutir com camioneiro é uma formiguinha,0
comentario_494538,"Quando se tem relacionamento com pessoas que já foram machucadas é preciso muita conversa, diálogo, fazer a mulher entender que o sofrimento acabou e que vc a ama de verdade. As vezes não é a traição e sim a falta de se sentir segura.",0
comentario_1212121,"Rapaz, nem na Globe tem atores tão bons.",0
comentario_1983871,"Aos mais novos, que acreditam no conservadorismo como solução, aconselho-os a procurar o texto acerca da bolha misândrica que saiu até no New York times deve ter mais de 10 anos. O homem conservador é o mais insalubridade e o que mais caga regra aos outros. A pegada desse texto vai na linha de que, por mais que haja um sistema feminista, elas não conseguiriam prejudicar um homem sem o aval e a chancela do homem tradcon e o mesmo faz na intenção de se aparentar cavalheiresco. Recomendo",1
comentario_2966206,"Mesmo não sendo pobre, é bom observar que nem assim o homem deve pagar tudo também. A mulher também deve participar, nem que seja algo mais modesto se ela for mais simples, pois quando só um lado investe, o outro não dá valor.",0
comentario_288294,Quem fala essas coisas vai te dizer que casa não é dinheiro e comida tbm não,1
comentario_840513,"""Ai miqueinha, tu pegou a ficha 1058, que azar, mas se tu quiser eu te deixo ceder teus ouvidos para eu te contar das 1057 salsichas que peguei""",1
comentario_98183,Bebês reborn foi uma isca de mostrar oque nós não sabíamos de problemas q já existia ...problemas ocultos que veio a tona ... Ela mesmo disse ... NOS SOMOS FELIZES ASSIM !!!...  assim como ? Enfim ....,0
comentario_1310684,"Nem precisaria do dinheiro 💰 o livramento por si só, não tem dinheiro que pague, seus 3 anos perdido com a pessoa insignificante, mas pela resposta no final você merece muito mais que R$ 10.000,00 luz na caminhada meu irmão 🚀🌍🦅🙏🏾📖🛡️",0
comentario_325052,"   concordo com vc, o problema é que muitas mulheres querem impor esse gasto na conta dos homens e isso eu não acho justo, como muitos não acham.",1
comentario_2605773,E você vá se vestir igual uma mulher de Respeito.,1
comentario_2500719,"@ -cq8hc  Ele é quem decide. Ele é forte, mas pode precisar de uma  palavra para acalmar sua alma. O Alexandre foi muito esmagado no mais profundo do seu ser. Mais forte que qquer linha, é Deus criador. O Deus da Bíblia. O mesmo que criou o Alexandre. Ele sim conhece o coração  do Alexandre. Falei pq sei o quanto a palavra é poderosa para confortar nossa alma, colocar alívio em nosso ser. O Alexandre precisa de alívio para continuar. Continuar sendo forte até terminar essa batalha. Isso que ele está passando não é para qualquer um. Deus é com vc Alexandre.",0
comentario_2684191,"Se ela quer filho, ainda dá tempo.Ontem assisti um vídeo contando a história da MARAVILHOSA ‘Mônica Bellucci’ e ela teve a 2a filha aos 47-48 anos de idade e amamentava a filha no trailer no set de filmagens.",0
comentario_1863387,"@  ué, mas esse sotaque não é exclusivo de Curitiba. Praticamente todo o planalto da região sul fala assim",0
comentario_2798706,Parabéns!! Essa é uma mãe de verdade!! Deus a abençoe!!,0
comentario_2471819,"Nossa com tantas mulheres querendo casar assim e essa sendo tão vulgar, ainda bem que fugiu! Livramento para esse Homem!",1
comentario_1395060,Mulher so da encima do homem quando a conta dele é bem recheada ou seja rico🤦😂😂😂😂😂😂👍,1
comentario_2180702,"Mano kkkkkkkkkkkk, como ela veio parar aqui, isso claramente é um personagem que ela faz, os vídeos dela são muito bons",0
comentario_413205,E tipo aquilo escolha seu difícil,0
comentario_2234818,"Uma vez meu pai foi comprar tenis comigo, e tinham lançado um Le cheval da hora, eu pedi ele disse você vai calçar o que o meu dinheiro der, não o que você quer..",0
comentario_2937329,o cara tá preso e ano que vem já é 2025... Façam os cálculos dessa história kkkkkk,0
comentario_1463260,"a mulher aponta o cabresto para a esquerda e o cavalo (homem) vai para a direita, é revoltante para as magnânimas como um animal até então subserviente tenha vontade própria.",1
comentario_1931996,Acho que ela criou essa estória para ganhar visualização e passar por coitadinha.,0
comentario_2540974,A única mulher que merece o meu choro é a minha mãe.,0
comentario_1665672,Vim pela mãe adotiva di Gustavo que comentou a entrevista.,0
comentario_275830,Parabéns!Seu marido é um homem feliz😊,0
comentario_1167479,Maravilhoso ❤Parabéns pelo conteúdo.👏🏻👏🏻,0
comentario_2312253,E homem (de valor) não é pra nenhum buraco de esgoto qualquer não☝🏽,1
comentario_189125,"VOCÊ ACHA CORRETO O SER HUMANO SE ALTO FRAGELAR,,VOCÊ ACHA BONITO ESTAS TATUAGENW NO ROSTO DELA,,OU ELA ESTA PRECISANDO DE AJUDA,,ACHO TRISTE,,MUITO TRISTE..",1
comentario_1918882,Parabéns pelas lindas palavras de Sabedoria minha querida 👏😊a solitude é um prazer 😊,0
comentario_2786020,"Mais pelas palavras dele esse laço de amor parece nem existir, as palavras dele dão a entender que ele não tinha um retorno afetivo",0
comentario_100190,"Miguel mesmo pontualmente, seria  muito bom!",0
comentario_1223128,"Concordo plenamente com essa moça, hoje em dia as pessoas querem mobiliar casa e ter filhos as custas dos outros. Eu não vou para casamento nem chá de bebê de ninguém, Deus me livre.",0
comentario_1623794,Essa daí tá dando todos os sinais ruins,1
comentario_1301478,Se um só trabalha não tem porque a pessoa que fica na casa não querer ajudar seja homem ou mulher. Ela tá parecendo mais filha e ele pai dela.,1
comentario_1356486,Golpe aí da evidente. Se o cara cai nele e muito tapado.,1
comentario_661971,Qual o motivo da geração Z balançar a cabeça dessa forma enquanto fala ?,0
comentario_2795494,Se ê a gente o cara num presta  é  pilantra  . Eu tô errada aconteceu  .o cadete fez por que tava afim,1
comentario_1433900,Aí o cara dar uns pipoco . O cara é taxado como vilão.,1
comentario_1962269,"Essa aí não dorme com frio nunca, pois está coberta de razão! 😅❤",0
comentario_2936862,"Quase todas as mulheres roubaram suas casas dos ex-cônjuges, que na verdade fizeram todo o trabalho duro. Mais mulheres possuem casas do que homens porque as roubaram no divórcio.As mulheres são assertivas nas empresas, podem ser assertivas também no namoro.",1
comentario_940933,"Os pontos que a Rita Von Hunty intrepretada pelo Guilherme Terreri, debateu neste podcast, codizem com o fator inegável de que a masculinidade e feminilidade foram algo construído pelo Homem ao redor do mundo através das muitas eras desde a pré-história SIM isso se aplica como a virilidade foi sendo construída nas diferentes culturas do mundo, não acho que em nenhum momento a Rita quis desconstruir algo que existe praticamente de mãos dadas com a humanidade, porem ela quis, sim, realçar que a diversidade de gênero hoje em dia é algo que tem sim suas demandas e prioridade nos meios sociais a partir do momento em que um homem se entenda como uma mulher ou uma mulher que se entenda como um homem e que isso em si não é uma desconstrução da virilidade ou feminilidade são conceitos que se vinculam a uma porcentagem de pessoas que sempre existiram desde lá de trás, porem não era algo debatido, mas hoje isso é! Para as pessoas entenderem e compreenderem que existe e que precisa ser respeitado, AGORA acho um absurdo que isso seja tratado como uma reprogramação mental, sendo que o objetivo não tem nada a ver com isso, esse termo condiz com a forma de qualquer ser humano reprogramar sua mente baseada nas ideias e pensamentos que os limitam dentro do meio em que vivem na tentativa de moldarem sua realidade e o meio em que vivem, isso não está relacionado a questão de gênero ou virilidade, ou seja, esse termo foi muito mal colocado ai meu amigo! Revise, compreenda e reflita!",0
comentario_1664491,"99,9% são assim ...se por ventura vc for "" bonzinho"" serás esquecido e motivo de chacota....Se for egoísta e der pau e água terás um lugarzinho na mente   Fui❤",1
comentario_3036827,Jesus tá voltando ent vamos buscar mais a ele ele te ama e quer te salvar agora só depende de vc renunciar e se arrepender dos pecados,1
comentario_317559,Não basta estar certo. Tem que parecer que está certo.,0
comentario_1786972,Muitas pessoas não prosperam por esse motivo mesmo. Outros que não prosperam é por falta de oportunidades!,0
comentario_1246687,"Rsrs acho que esse aí gosta é de quiabo, sou cristão e de direita e nunca tive problemas de relacionamento.Pelo jeito o menino só não gosta da fruta e a mãe tá passando um pano.",1
comentario_423872,Não só por isso por medo de levar processo de assédio pronto falei,1
comentario_555952,Cada dia que passa vc fica mais Bonita eu fico mais apaixonado ainda por vc meu amor eu amo muito vc meu amor eu quero casa com vc meu amor ❤️❤️❤️,0
comentario_2410658,"O ambiente propicia pq a maioria das pessoas só não traem por falta de oportunidade com alguém ""interessante""!",1
comentario_1371566,"Meu genro assumiu meu neto de dois anos, que agora tem 19 e tem um menino de 2 anos com minha filha. São muito felizes. Meu neto ama muito mais do que ama o pai biológico e meu genro o ama mais que muitos pais biológicos. Eu e minha esposa amamos e respeitamos muito nosso genro. Não é filho, e relação, laço e amor que contam",0
comentario_403737,"Por aí tá cheio de mulheres como essa, dando esse exemplo pra filha seguir o mesmo comportamento.",1
comentario_174595,"Ela nem vergonha tem. Não vale humilhação por nada, muito menos por dinheiro.",1
comentario_2841728,"Grande Don Sandro, muito obrigado por este canal, Você está de parabéns pelo conteúdo, Você é um dos poucos produtores de canal, que tem a coragem, audácia  intrepidez, autonomia e moral para falar as verdades que quase ninguém fala.",0
comentario_845546,Por isso falo: amor é lorota quem manda é a nota,1
comentario_1882696,"O cara tinha cabelo, sombrancelha e as pregas, mas ele vendeu sua dignidade por Views e muito dinheiro!",1
comentario_2748577,a mulher é Sub-Five e ainda tá fazendo exigência! essa daí eu não pego nem de graça!..🤣🤣🤣,1
comentario_2658988,Qual década que estado vai abandonar? Vai ser em pouco tempo? Tomara chega logo o colapso.,1
comentario_2590279,Este procedimento não chega a custar nem Rs500 em qq estado do Brasil! Pq ele menciona Rs2.500?,0
comentario_2061603,"Verdade concordo com vc,se fosse filha minha ela nem estaria na Internet fazendo vídeo porq o celular dela eu iria quebrar na cara dela",1
comentario_2091903,"Essas colheres que gostam do carrocel não tem jeito! Sempre voltam! não prestam pra nada. O cara corre é risco de dst, humilhações e vexames. Esse gado mereceu se lenhar!!!",1
comentario_641555,Só sei q esse cara tá sem moral nenhuma agora,1
comentario_2218448,Uma guerreira dessas não aguentaria 30 segundos na pele de um homem.,1
comentario_2533335,Entendemos o que ela quis dizer no vídeo 🤷‍♂️😂,0
comentario_2100582,"Hoje em dia pode fazer o que quiser, eles querem se corromper...",1
comentario_1883789,Homem gosta sim de ouvir eu te amo. O segredo é não banalisar o « eu te amo » mas sim provar o que dizemos com o que fazemos. Homens se convencem do que FAZEMOS e não do que dizemos.,0
comentario_1418786,"Nenhum chad chega nela,egocêntrica que se acha a mais bonita e acha que todo homem vai querer ela não percebe que talvez ela não seja atraente assim para os caras que ela quer,mais se vitimiza e coloca a culpa nos homens dizendo que não tem mais homens ou que estão afeminados como se ela fosse o centro das atenções e só existisse ela de mulher no mundo,os cara bonitos não estão afeminados, se não estão chegando em vc estão chegando nas outras mais bonitas ou mais novas,abaixe teu ego inflado e aceite a realidade.",1
comentario_843715,"Foi o que eu fiz!! Aos 23 anos meu filho seguiu seu rumo!! Hoje, é bem sucedido!! Não me arrependo de ter sido a mãe do não!! Não pode, não vai, não tem!! Valeu a pena!!",0
comentario_2321754,"""Vou dá pra traficante para ganhar lança de graça"" kk, os cara vai raspar a cabeça dela e espancar ela.",1
comentario_552032,Tem mais! Ser processado pelo o que disse ou fez sem forçar nada ou ser mal interpretado! Cuide-se! Porque a mulherada tá querendo e fuder os homens!,1
comentario_949224,"Ele é simplesmente abençoado, ganhou a fortuna e se livrou do atraso quase ao mesmo tempo.",0
comentario_1165876,"E voltar com o Miliciano e o Jegues, não,  ",0
comentario_2641029,"Quem nasceu pra ser corno, sempre corno",1
comentario_1505744,"   organico não significa justo... Concordo com a sua crítica, mas ela não invalida a definição proposta pelo cara do vídeoO problema é querer trocar isso por um sistema pior... a melhora gradual na qualidade de vida da população em geral ao longo das décadas e séculos é melhor nesse sistema do que em um sistema totalitário de concentração de poder econômico, cujas tentativas de implementação levaram à fome e à miséria, isso sem entrar no assunto do sofrimento que é ter a liberdade ceifada",0
comentario_345810,Fez naiir escândalo qdo Wanessa tocou no seu pé..,1
comentario_2033808,KKK branca de neve do inferno corre vaso isso foi livramento 😂😂😂,1
comentario_191440,Isso daí são tipos de mulher que precisa de atenção dos homens.mulher não precisa disso pra chamar atenção,1
comentario_1218870,"Em poucos segundos ela falou tudo, mais tudo mesmo. Parabéns! Realmente a ilusão tá tomando conta da mulherada e o resultado disso é número avassalador de mães solteiras.",1
comentario_1875415,8 pra cima a digissima vai buscar o cara em casa,1
comentario_2918937,"@  Pior é que na maioria dos casos, quem escolhe a mulher ruím são eles mesmos. Igual a mulher que quebra a cara com homem, sendo que foi ela quem escolheu o homem ao qual hoje ela mesma reclama.",1
comentario_1771947,Boas mulheres não são raras... São raríssimas,0
comentario_521805,"Esperar de aposentadoria do Estado, quem é da geração Y com seus 40 anos já acho que daqui a 25 anos mais ou menos já não vai se aposentar.Quem é da geração Z então, esquece totalmente, esses já é certeza que não vão. É um sistema de pirâmide insustentável, que já está quebrado, mas ainda não colapsou e quando colapsar pode ser que quem está aposentado fique sem receber e o Estado atrase os pagamentos. Baixa taxa de natalidade no Brasil, com uma população que será maioria idosa daqui a 20 anos e um endividamento de trilhões do Estado, não só aposentadoria vai colapsar como o Brasil, os parasitas da esquerda e seus amigos estão sugando tudo e o Brasil como um país pobre que não se desenvolveu, não tem como não quebrar.Eu concordo que a pessoa tem que investir e fazer sua própria aposentadoria para o futuro, isso realmente é fato. Agora, esperar do INSS no futuro esquece.",0
comentario_2423804,Se afastem de problemas. Fiquem solteiros guerreiros,0
comentario_2778025,"Uma vez uma colega veio me perguntar pq todo homem não presta , eu simplesmente respondi que homem que é homem presta sim, quem não presta são os mlks que ela arruma",1
comentario_1768044,Valores que não existe porque casou?,0
comentario_869546,O melhor conselho pra quem passa por isso é: Fique sozinho.,1
comentario_1416771,"@  Xiu, Enzo! Se eu quiser sua opinião, vou na creche onde te abandonam pra saírem gastar o grana da pensão.",1
comentario_2294748,"É só pegarmos os textos antigos das regiões e dos filósofos , os textos são unânimes em nos dizer que mulheres nunca gostaram dos homens . Platão em plena Grécia patriarcal não se casou. Imagina nós que vivemos neste lixo de sistema matriarcal opressor , dá o que pensar !!! As mulheres são interesseiras , só querem o nosso 💰 e nos torturar psicologicamente.",1
comentario_836375,"Onde moro não tem Carnaval, mas uns fresco de fora estão trazendo uns bloquinho para aqui Affs, os bostileiros QI 83 se multiplicam rapidamente, chegaram nas bandas de cá.Que nojo, tudo chinelões.",1
comentario_1616180,"E o casal la na frente, - amor esse carro ai atrás da gente - só esperar eles anunciarem o assalto 😂😂😂😂",1
comentario_2039776,"Errou no Jesus está voltando.....Jesus era. Judeu, nasceu há 2000 anos atrás, veio para os judeus...O que Jesus tem a ver com brasileiros ???? NADA.... não espere por isso...",1
comentario_252604,"Se filho cuidasse de mães e pais,  aqui em Portugal não havia tanto idoso largado em asilos. O problema é que vcs se acham imprescindíveis demais.  Acorda",0
comentario_1886249,Humilhante é  querer  serem  superiores a quem faz alguma coisa e não saber fazer nada.,0
comentario_1916878,Robocop tinha tudo isso e ainda tinha o ginasial completo.,0
comentario_1049712,"Femina consegue o que deseja e mantém o relacionamento.Feminista: consegue o ""empoderamento""  na dogpill quando ficar velha  e metralhada.",1
comentario_1966649,Realmente ia ser dificil essa historia ser aceita por outros cara ouvindos em tantos detalhes e nao ouvir uma piadinha.,0
comentario_619999,"@  entendo seu ponto de vista. Mas a mulher quando não trabalha, principalmente quando está em um relacionamento, ela se coloca numa posição muito complicada, porque ela está 100% dependente do marido, se acontecer traição, agressões físicas, abusos, ela não tem como simplesmente ir embora.Mas eu entendi o que você quis dizer, ambos de em trabalhar e buscar ser independentes.",0
comentario_345520,O que o homem quer não me interessa se interessa a vc tudo bem ❤😂🎉,0
comentario_2669763,"Concordo, não tenho amizade com homem e meu esposo não coloca ninguém dentro da nossa casa, graças a Deus",0
comentario_2490366,"Tolinhos são os homens que acham que os seus ""grandes amigos"" não dão em cima ou oferecem ombro amigo nas discussões e términos mas tolinhas ainda são às manas que acham que são às especiais entre às mulheres e às únicas honestas esquecendo que é benéfico para homens atribuírem esse comportamento desleal apenas às mulheres e não a seres humanos desonestos incluindo homens que sempre fomentaram essa guerrinha entre às mulheres.",1
comentario_132663,Ela está falando a mais pura verdade .,0
comentario_39656,"Justiça é o que não existe nesse país, basta a mulher chegar chorando na delegacia que passa de agressora a vítima !",1
comentario_388577,Ai a economia bostileira vai quebrar.Os donos vão si fuder bonito e o desemprego também. Ai é queda de governo.!!kkkkkkkkk,0
comentario_883142,"@  Bem lembrado. Os garotões que iniciam a vida aos 40, 50 ou 80 ignoram isso. Acham que é só atrair uma mulher 30, 40 ou 50 anos maos jovem com a beleza e virilidade que só um garotão em estágio avançado pode ter, e serão felizes para sempre, com sua prole saudável e numerosa. Desconhecem também que muitas mulheres têm menopausa em torno dos 60 anos, como é o caso da minha avó, as irmãs da minha avó, minha mãe e minha bisavó, ou se seja, as mulheres da família que já entraram na menopausa. Minha bisavó teve a última filha com mais de 50, minha avó teve a última filha com 46. Até para criar falácias é difícil, para quem não busca conhecer o assunto.",0
comentario_2261964,Ainda tem Mulher usando seus Neurônios que bom que nem Tudo tá Perdido ainda tem Gente Decente em meio a tanta Sacanagem 🤔,1
comentario_1685242,"Em fim, essa sociedade de merda está indo pra bosta. Graças a Deus 🙏 Chega!",1
comentario_525798,"É por isso que não assumo nenhuma atribuição de pai ou mãe e minha relação com meus enteados é tranquila,  eu trabalho e meu marido também, quando os filhos dele estão em casa,  ele que cozinha e cuida das coisas deles, eu não interfiro e não faço nada para eles, os trato com educação e respeito, mas com distância para evitar qualquer tipo de desconforto.",0
comentario_2459075,"Canseira viu, jogos, jogos, jogos",0
comentario_929232,"Falo tudo, as mulheres acham que nós homens temos medo de ficar sozinhos, pior que ficar sozinho é viver no inferno dentro de um relacionamento.",1
