id_video_anonimizado,text,final_misoginia,final_toxicidade,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,pred_label,threshold_aplicado
video_104,"Homem de valor não respeita vulgaridade disfarçada de liberdade! | Qual a sua opinião? #rafaelaires #antiotario #redpillbrasil🔥 Pare de ser feito de Otário! 🔥📕 Manual AntiOtário✅ Evitar manipulações e jogos emocionais✅ Se posicionar com inteligência nos relacionamentos✅ Torne-se a melhor versão de si mesmo📚 Adquira o seu agora! ⤵➡️| hotm.art/geracaoantiotario🚀 O livro que te ensina a se impor, evitar ciladas e nunca mais ser feito de trouxa.",1,1,0.012259138748049736,0.0002374509203946218,0.0033522360026836395,0.0004066469264216721,0.010290287435054779,0.00044894361053593457,0.0008318364270962775,0,0.1
video_1044,É ASSIM QUE A MATRIX SUGA TUA ALMA....  [vídeo proibído] ► CAPITAL DIGITAL | A MAIOR OPORTUNIDADE DO SÉCULO► Alphalife+: https://alphalifeplus.com/?utm_source=youtube► Lover Academy: https://loveracademy.com.br/?utm_source=youtube► Close Friends: https://copinioficial.com/?utm_source=youtube► Instagram: https://www.instagram.com/copini_alphalife/► Contato Suporte para alunos: alphalifesuporte .comEmail comercial: alphalifecopini .com,0,1,0.08171966671943665,0.000495260173920542,0.012558371759951115,0.00040401658043265343,0.007440744433552027,0.0003235672484152019,0.042564477771520615,0,0.1
video_10464,Como curar a dependência emocional?,0,0,0.000539527740329504,0.0001642867864575237,0.0007091376464813948,0.00026551770861260593,0.0006673071184195578,0.00020752423733938485,0.00016602152027189732,0,0.1
video_10527,"Não fique triste caso a sua mulher tenha te deixado 1- Adquira o Antiotário 📕2- Domine as lições do nosso livro 3- Faça parte do nosso grupo privado.➡️ https://manualantiotario.com/AntiOtário, livro de desenvolvimento pessoal mais vendido do país. 🫡",0,0,0.004473868757486343,0.00010054377344204113,0.0009210685384459794,0.000582916138228029,0.0014783588703721762,0.00044679170241579413,0.00042806987767107785,0,0.1
video_10584,Não seja esse tipo de homem  #antiotario #rafaelaires #redpill #relacionamento,0,0,0.020372064784169197,8.466574945487082e-05,0.000811906938906759,0.0006074586999602616,0.016387445852160454,0.00021240944624878466,0.00025951009592972696,0,0.1
video_10714,Coisas que me fariam levantar da mesa numa conversa com outras mulheres 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo,0,0,0.003767882939428091,0.0005294741713441908,0.0020375377498567104,0.0015921049052849412,0.0016872702399268746,0.0006139749311842024,0.0030129749793559313,0,0.1
video_10725,Você conhece esse tipo de pessoa? | Thiago Schutz #shorts #podcast #relacionamento #thiagoschutz,0,0,0.0006125207291916013,0.0051676081493496895,0.03964949771761894,0.007263836916536093,0.03832729905843735,0.0019083278020843863,0.0010198758682236075,0,0.1
video_10861,"Relacionamento Forçado  ** EXPLICADO ** Em 1 Vídeo Qual Sua Atratividade Facial De 1-10? Obtenha Sua Analise 🔍😊👤💡📏https://abre.ai/iX8DAdiquira o Ebook ""Guia De Looksmaxxing De 10 Etapas""  👔✨📚📝👩‍🎨👨‍🎨📖https://abre.ai/iX8EAdiquira o Ebook "" Looksmaxxing De Maneira Errada"" GRATIS""   👔✨📚📝👩‍🎨https://abre.ai/iX8HMe Siga No Instagram  👣👉📸😊https://urlgeni.us/instagram/N0KqWMe Siga No TikTok  👣👉🎵😊https://urlgeni.us/tiktok/xcIwWMe Siga No Face 👣👉📘😊https://urlgeni.us/facebook/HEnL",0,0,0.0003242095117457211,9.91185152088292e-05,0.0006635310128331184,0.00015978404553607106,0.0005043275305069983,0.00013807661889586598,7.376819121418521e-05,0,0.1
video_10957,Não tenham medo de filho 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo,0,0,0.0012751884059980512,0.007056437432765961,0.03786325082182884,0.0042361365631222725,0.034953147172927856,0.0027488975320011377,0.0027713384479284286,0,0.1
video_10968,“São pessoas que se não são fracassadas estão a caminho do fracasso” 🍷🗿 Antiotario🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,0,0.00048300696653313935,0.0020096199586987495,0.011203369125723839,0.0011763311922550201,0.007590746507048607,0.0013545815600082278,0.0007739212596789002,0,0.1
video_10976,homem quer casar mesmo? #homem #homens #homemdevalor #homemmoderno #motivação,0,0,0.005812096409499645,0.0003234133473597467,0.001034650020301342,0.0020500526297837496,0.0033635790459811687,0.00058693066239357,0.0005081710405647755,0,0.1
video_10992,Dá para namorar esse tipo de mulher? | Thiago Schutz #shorts #relacionamento #reflexão #redflags,1,1,0.010723876766860485,0.00016111323202494532,0.0018384421709924936,0.0016518868505954742,0.001957157626748085,0.00031077105086296797,0.002705738879740238,0,0.1
video_11053,"Fácil Demais #shorts #hackeandoamatrix #morenotatuado #homemdealtovalor     -----------------------------------------------------------------------------------------------------------Esse é um canal de opinião, onde analiso dinâmicas sociais entre homens e mulheres do ponto de vista de um homem.Meu compromisso é dar minha contribuição sincera e respeitosa sobre assuntos da atualidade que interessam ao homem de alto valor.Quando o homem começa a seguir o próprio caminho aprende que precisa se manter bem informado.💊DEIXE O LIKE!                       💊SE INSCREVA!             👉Compartilhe esse vídeo com alguém que vc gosta:https://youtu.be/VnfYP-HClu4",0,0,0.0025206219870597124,0.0005055021028965712,0.0013129538856446743,0.0011341058416292071,0.0014089784817770123,0.0006027814233675599,0.0009267728310078382,0,0.1
video_11077,"12 anos de casado e descobri q minha mulher me traiu cm cara da academia, vc perdoaria? 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual",0,0,0.0019375593401491642,0.006271646823734045,0.03390103206038475,0.004606641363352537,0.02895834855735302,0.002288085175678134,0.0056871953420341015,0,0.1
video_11106,HOMEM PRECISA ASSUMIR A RESPONSABILIDADE DE HOMEM #relacionamento #sedução #namoro #conquistarmulher,0,0,0.26771166920661926,0.0022333888337016106,0.008477620780467987,0.008015511557459831,0.007314914371818304,0.006187193561345339,0.33679327368736267,1,0.1
video_1112,"Descobrir o VERDADEIRO CARÁTER de uma mulher nunca foi tão simples (FAÇA ISSO) 💪 Use o cupom (CONSELHO) na Growth: https://www.gsuplementos.com.br/🇺🇸 Curso de Inglês Definitivo BEWAY: https://edzz.la/P3BAZ?a=60544958𖣠 Faça parte do Alto Conselho, transforme seus hábitos: https://altoconselho.com𖣠 Conheça a imersão Vocação, dê sentido a sua vida: https://bit.ly/3qw7PUk📚 Livros que recomendo: https://amzn.to/3PNAUDX🎥 Equipamentos que uso: https://amzn.to/3PGT36m✂️ Canal secundário:    /    ☕︎ Quer conversar comigo?Traga suas questões, agende uma consultoria: https://bit.ly/3QZ6Cjp◼️ Contato comercial◼️➤ contatoprojetoconselho .com",0,1,0.0018594081047922373,0.00010889078112086281,0.0005409491714090109,0.0006326292641460896,0.0008872307371348143,0.00015615453594364226,0.00033847373561002314,0,0.1
video_11173,Mulher de verdade JAMAIS age assim...,1,0,0.035756759345531464,0.00014085434668231755,0.0010157175129279494,0.011015181429684162,0.006303961388766766,0.0004436447052285075,0.0010092426091432571,0,0.1
video_11190,"A CIÊNCIA POR TRÁS DA AFEIÇÃO MASCULINA A CIÊNCIA POR TRÁS DA AFEIÇÃO MASCULINA 🔍 **Como a Ciência Explica a Afeição Masculina? Descubra os Segredos da Mente dos Homens!**  O que faz um homem se apegar verdadeiramente a uma mulher? 🤔 Será apenas instinto ou existe algo mais profundo e científico por trás da afeição masculina? Neste vídeo do **Red Pill Feminina**, revelamos os gatilhos biológicos, psicológicos e emocionais que fazem um homem se conectar de forma intensa e duradoura.  🧠 Você vai aprender sobre:  ✔️ O papel da **vasopressina** e da **dopamina** no vínculo emocional masculino  ✔️ Como o **reforço intermitente** e a **escassez** despertam desejo e apego  ✔️ O impacto da **identidade masculina** e do respeito nos relacionamentos  ✔️ O segredo final para manter um homem interessado a longo prazo  🚀 **Não perca o último fator revelado – ele pode mudar sua visão sobre os relacionamentos para sempre!**  📌 **Se inscreva no canal** [Red Pill Feminina] para mais conteúdos sobre a psicologia masculina e as dinâmicas dos relacionamentos! Ative o 🔔 **sininho de notificações** e deixe seu like 👍 para fortalecer o canal!  💬 Comente: “Isso faz sentido!” se esse vídeo ajudou você!  #Relacionamentos #PsicologiaMasculina #Atração #RedPillFeminina #CiênciaDoAmor #ComoFazerUmHomemSeApegar  ---Essa descrição inclui palavras-chave relevantes para SEO, incentiva o engajamento e destaca os principais tópicos do vídeo. Quer que eu ajuste algo? 😊Aqui estão todas as referências, obras e autores citados no roteiro:  ### **Autores e Obras Citadas:**  1. **Larry Young** – *The Chemistry Between Us: Love, Sex, and the Science of Attraction*  2. **Robert Greene** – *The Art of Seduction*  3. **B.F. Skinner** – Estudos sobre **Condicionamento Operante**  4. **Robert Cialdini** – *Influence: The Psychology of Persuasion*  5. **John Gray** – *Homens São de Marte, Mulheres São de Vênus*  6. **Emerson Eggerichs** – *Love and Respect*  7. **Rollo Tomassi** – *The Rational Male*  8. **Stephen B. Biddulph** – *Manhood: An Action Plan for Changing Men's Lives*  9. **Jordan Peterson** – Discussões sobre segurança emocional e mistério nos relacionamentos  10. **Richard Cooper** – *The Unplugged Alpha*  Essas referências trazem uma base científica e psicológica para o tema abordado no roteiro. Quer que eu aprofunde algo sobre esses autores ou suas obras? 😊👨‍🎓Curso recomendadoO Poder do Chá de Sumiçohttps://go.hotmart.com/Y97146592T?ap=c8bcCreditos Da Criação Do VideoRoteiro; Feito com Chat gpthttps://chatgpt.com/imagens Geradas com piclumenhttps://piclumen.com Capa do video feito com o canvahttps://www.canva.com/imagens da capa, fonte seaarthttps://www.seaart.ai/ptEdição completa do video, efeitos e animaçõeshttps://www.capcut.com/Voz do Video Marcushttps://www.capcut.com/",0,0,0.007589152082800865,0.002288519637659192,0.009624562226235867,0.0015795616200193763,0.004104891326278448,0.001262478530406952,0.012744545936584473,0,0.1
video_11233,Vale a pena casar? | Thiago Schutz #shorts #reflexão #relacionamento #mulher #amor #fyp #casamento,0,0,0.0006907237693667412,0.00031410748488269746,0.0023515834473073483,0.0005246028886176646,0.0012287070276215672,0.0002800288493745029,0.0009981004986912012,0,0.1
video_11259,HOMENS NÃO QUEREM CASAR #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem #shorts,0,1,0.022268394008278847,0.0005095257074572146,0.0036293247248977423,0.0042282091453671455,0.008843542076647282,0.0006959327729418874,0.0021348849404603243,0,0.1
video_11313,"Levar ficante para jantar é válido #VSM #relacionamentosEntre para o Super Aulão de VSM: http://bit.ly/3RUC29n Neste vídeo, Gabriel Amorim dá as melhores dicas para você esquecer sua ex-namorada e virar a página de uma vez por todas.",0,0,0.0014128010952845216,5.733940633945167e-05,0.0007641362026333809,0.0001504253305029124,0.0007911190623417497,6.73961330903694e-05,0.0001469266862841323,0,0.1
video_11350,MULHER QUE TRAI FAZ ISSO #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem #shorts,1,1,0.010965202935039997,0.0003861129516735673,0.0018695475300773978,0.002408677013590932,0.00392853282392025,0.00044476237962953746,0.0011828019050881267,0,0.1
video_11351,"O que você faria se a sua namorada tomasse essas atitudes? 1- Adquira o Antiotário 📕2- Domine as lições do nosso livro 3- Faça parte do nosso grupo privado.➡️ https://manualantiotario.com/AntiOtário, livro de desenvolvimento pessoal mais vendido do país. 🫡",0,0,0.00642327731475234,0.0003196332836523652,0.0066994731314480305,0.0006688205758109689,0.004805630072951317,0.00036481430288404226,0.0007271704962477088,0,0.1
video_11385,"Eu sou sapiossexual 1- Adquira o Antiotário 📕2- Domine as lições do nosso livro 3- Faça parte do nosso grupo privado.➡️ https://manualantiotario.com/AntiOtário, livro de desenvolvimento pessoal mais vendido do país. 🫡",0,0,0.008716904558241367,0.0018556718714535236,0.01824078895151615,0.0053725834004580975,0.011505529284477234,0.0007021432975307107,0.004960366990417242,0,0.1
video_11413,"COMO RESOLVER UM PROBLEMA NA VIDA AFETIVA #relacionamentoamoroso #vidaafetiva #relacionamento ✅COMO RESOLVER UM PROBLEMA NA VIDA AFETIVANeste vídeo eu vou te mostrar como resolver um problema na sua vida afetiva.Se você busca tem um problema na sua vida afetiva que está bem difícil de solucionar ou se este problema é pequeno, independentemente se você está solteira ou em um relacionamento amoroso, este vídeo é para você. Aqui você também vai entender mais sobre como conquistar um homem, como ter um relacionamento saudável e duradouro para se sentir amada e valorizada.🔴GUIA DA MULHER AUTOCONFIANTE🔴https://karinefloriana.com.br/💎Comunidade Mulher Autoconfiante-Receba dicas no Telegramhttps://t.me/+gvhTCF_GHEA2Y2Qx🔴E-BOOK: GUIA PRÁTICO PARA AUMENTAR O AMOR-PRÓPRIO E MELHORAR A AUTOESTIMAhttps://pay.kiwify.com.br/SIiljFS🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🔴Compartilhe esse vídeo : ➤COMO RESOLVER UM PROBLEMA NA VIDA AFETIVAhttps://youtube.com/shorts/KWzET9r2kpo🚨Videos que também podem te ajudar🚨➤COMO DEIXAR UM HOMEM OBCECADO POR VOCÊ EM 6 PASSOS. AULA 1https://youtu.be/BZfEiq2sMpQ➤COMO CONQUISTAR UM HOMEM COM 4 ATITUDES? FAÇA ELE TE DESEJARhttps://youtu.be/dQBLREVfOmE➤COMO SE TORNAR EXTREMAMENTE ATRAENTE SEM ESFORÇOhttps://youtu.be/kzXwcEa2hOs➤TIPO DE MULHERES SOLTEIRAS QUE OS HOMENS NÃO GOSTAM -MULHERES DESINTERESSANTEShttps://youtu.be/NGwbYWizVjU➤COMO APRENDER A SER AMADA E VALORIZADA POR UM HOMEM RAPIDAMENTEhttps://youtu.be/DchFUqCx9TY➤COMO FAZER UM HOMEM FICAR INTERESSADO POR VOCÊ RAPIDAMENTE- DEIXE ELE APAIXONADOhttps://youtu.be/NsNIPOcIab0➤COMO CHAMAR A ATENÇÃO DE UM HOMEM?  FAÇA DIFERENTEhttps://youtu.be/6wvEfgkfwTI===========================================================🔴 #relacionamento #relacionamentoamoroso #comoconquistarumhomem #conquista #vidaafetiva #amor 🔻Me Encontre nas Redes Sociais🔻📸Instagram➤https://www.instagram.com/karinefloriana/📸Tiktok➤http://www.tiktok.com/ 🎬YouTube➤https://www.youtube.com/ 📸Linkedin➤www.linkedin.com/in/karinefloriana📸KWAI➤ https://kwai-video.com/u/ /n8XhvCfK",0,0,0.001592057291418314,0.00023055374913383275,0.0010767272906377912,0.00044327948126010597,0.000722864642739296,0.0002210177481174469,0.00050877541070804,0,0.1
video_1144,Ela só queria retribuir… mas ele só queria cuidar dela. Resultado? Jantinha e amor em casa ❤️ 📕- ANTIOTÁRIO: https://antiotarioprooficial.com/oferta/Instagram:   https://www.instagram.com/antiotariopro/Telegram: https://t.me/antiotarioproFacebook:  https://www.facebook.com/antiotariopro/,0,0,0.0004288771597202867,2.8171411031507887e-05,0.0002608267532195896,7.444135553669184e-05,0.00027418529498390853,3.9955408283276483e-05,4.464453013497405e-05,0,0.1
video_11452,"feminista se separou pelo CHAD mas deu RUIM!! SIGA O CANAL ZH BRASIL: https://www.youtube.com/ ESSE CANAL trata da perspectiva MASCULINA do mundo moderno e DESENVOLVIMENTO PESSOAL opiniões sarcásticas e humoradaspeço respeito nos comentários✅tenha acesso a mais de 100 cursos com 30% de desconto:https://pay.kiwify.com.br/s5jH0be?afid=dvEpl1Ec&coupon=MESTRE✅DUVIDAS OU COMBOS PERSONALIZADOS (BITCOIN,INGLÊS,ETC...)https://wa.me/5522992232841?text=Vim%20pelo%20canal%20Mestre%20da%20black#mentalidadeblack #mestredablack #redpill #desenvolvimentopessoal #masculinidade",0,0,0.010934949852526188,0.00014953609206713736,0.0005878547090105712,0.0025231759063899517,0.004824064206331968,0.00027040205895900726,0.000361823127605021,0,0.1
video_11517,"Adoro #hackeandoamatrix Hoje no moreno tatuado tem Cinthia Chagas contando uma história inusitada de um de seus alunos que disse que quando via Cinthia usando um determinado tipo de bota, ele tinha pensamentos inadequados com ela.       #hackeandoamatrix #morenotatuado #homemdealtovalor⭐Seja membro para ter acesso a vídeos exclusívos por apenas $2,99 🤏     https://www.youtube.com/channel/UCDrGZXd8k06ifz0-gccIn0w/join-----------------------------------------------------------------------------------------------------------Esse é um canal de opinião, onde analiso dinâmicas sociais entre homens e mulheres do ponto de vista de um homem.Meu compromisso é dar minha contribuição sincera e respeitosa sobre assuntos da atualidade que interessam ao homem de alto valor.Quando o homem começa a seguir o próprio caminho aprende que precisa se manter bem informado.💊DEIXE O LIKE!                       💊SE INSCREVA!             👉Compartilhe esse vídeo com alguém que vc gosta:O Aluno Queria Me Ver P3LADA Só Usando Bota e CHICOTEhttps://youtube.com/shorts/juSnMKVzkmQhttps://youtu.be/_udK2Qz5rhg",0,0,0.0022363702300935984,0.00022666528820991516,0.0008641898166388273,0.0005793606978841126,0.001368895173072815,0.0002519058180041611,0.0005556787946261466,0,0.1
video_11530,Traição | Gaia | Qual a sua opinião? #rafaelaires  #antiotario  #redpillbrasil,0,0,0.003159739775583148,0.004209359176456928,0.037034232169389725,0.006052216049283743,0.04019838944077492,0.0015861471183598042,0.0010024813236668706,0,0.1
video_11545,Pense duas vezes antes de reclamar da sua vida. #Redpill #sigma #evolução #homem #homemdevalor #masculinidade #valores #motivação #react #respeito #humildade #principios #evoluir #shorts,0,0,0.0020999019034206867,0.00010932443547062576,0.0004949890426360071,0.00030588271329179406,0.0014208669308573008,0.00019734790839720517,0.0001824791543185711,0,0.1
video_11568,“O homem não pode ser dono de casa” 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo,1,0,0.0017464003758504987,0.0008762601064518094,0.0032770372927188873,0.001273240428417921,0.003818284720182419,0.001196951256133616,0.0010572380851954222,0,0.1
video_11572,"SINAIS DE QUE SUA colega de trabalho ESTÁ AFIM DE VOCÊ ✅👉  Se você gostou do meu conteúdo e quer ajudar o Canal, faça a sua doação aqui: 👇👇👇 (Vai me ajudar muito 🙏)https://livepix.gg/fabricioacunha✅👉 SERVIÇOS E CURSOS: Acesse o link abaixo 👇👇👇https://papodehomem.my.canva.site/fabricio✅👉 APRENDA A ARTE DA SEDUÇÃO Acesse o link abaixo 👇👇👇https://payment.ticto.app/OADA42DF7✅👉RECONQUISTE A SUA EX DE VOLTAAcesse o link abaixo 👇👇👇https://payment.ticto.app/O42378241Você já se perguntou se aquela colega de trabalho especial pode estar interessada em algo mais? Neste vídeo, revelamos os sinais sutis que ela pode estar dando, mostrando que deseja transformar a amizade em algo mais profundo.2 - Por que Assistir o Vídeo e os Benefícios: Este vídeo é essencial para qualquer homem que deseja entender melhor as mulheres ao seu redor e evitar perder uma oportunidade de viver um grande amor. Assistindo até o final, você vai aprender a identificar os sinais de que ela quer mais do que amizade e como agir de maneira certeira. Não perca a chance de transformar suas amizades em relacionamentos incríveis!3 - Principais Pontos Abordados no Vídeo:    • Como identificar mudanças na aparência e comportamento.    • O que o ciúme revela sobre os sentimentos dela.    • A importância do toque físico no interesse feminino.    • Como o aumento do interesse na sua vida pessoal pode ser um indicativo.    • A vontade dela de passar mais tempo com você e o que isso significa.00:00 - INTRODUÇÃO00:46 - COMO CONVIDAR UMA COLEGA DE TRABALHO01:25 - SINAL 102:36 - SINAL 204:04 - SINAL 306:41 - EXEMPLO REAL07:26 - CURSO DE SEDUÇÃO07:44 - SINAL 408:30 - TESTE DE INTERESSE10:05 - INDICAÇÃO DE VÍDEO",0,0,0.0039031009655445814,0.001244560000486672,0.0076056174002587795,0.0007681974675506353,0.0032192084472626448,0.0005641566822305322,0.004241554997861385,0,0.1
video_11577,Apxnda pelo engenheiro chefe trabalho eu tenho 22 anos e ele 52. #rafaelaires #antiotario #redpill,0,0,0.001605754834599793,7.610835746163502e-05,0.0012866092147305608,0.00013978834613226354,0.002207844750955701,7.079896022332832e-05,0.00015793679631315172,0,0.1
video_11582,"É ISSO QUE AS MULHERES PROCURAM  #homemdealtovalor #podcast #homemalpha #seducao 📕 Descubra o poder do Método Alpha: método definitivo para transformar sua vida amorosa."" Acesse o link abaixo:https://bit.ly/47tJ0bQ- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Instagram:   Tik Tok:  - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - #desenvolvimentomasculino #seducao #homemdealtovalor #relacionamento",0,0,0.0008480367250740528,0.00010083758388645947,0.0003943013434763998,0.00036567749339155853,0.0004576070059556514,0.00015463326417375356,0.00029549977625720203,0,0.1
video_11610,UM HOMEM PRECISA FAZER ISSO COM AS MULHERES #relacionamento #namoro #casamentonapraia #casal #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem,1,0,0.014549998566508293,0.000685440085362643,0.0035869479179382324,0.0029931189492344856,0.003996092826128006,0.0006949187954887748,0.0028655461501330137,0,0.1
