original_id,original_prompt,llm_response
comentario_1412233,"O rapaz do vídeo parece estar incomodado, na verdade isso é muito bom, bom mesmo, já são mulheres que tem uma visão e relação depreciativa com os homens, elas se abstendo de relacionamentos está ajudando esses mesmos homens, seria extremamente positivo se os homens boicotem as redes sociais e serviços de conteúdo adulto dessas digníssimas.",1
comentario_745165,"rico é a única skill que precisa, o resto é papo de homem pobre amiguinho.",1
comentario_1337073,"LAMENTAVELMENTE,  POR MAIS TRISTE QUE SEJA,  ESTÁ CADA VEZ MAIS DIFÍCIL DE ACHAR MULHER DE VALOR......E MAIS FÁCIL ACHAR MULHER QUE TEM PREÇO 😅😅",1
comentario_1947980,"Concordo plenamente. Um casamento não é feito para Deus, cai inevitavelmente na balança do quero ser feliz a todo custo × não quero ter o trabalho de consertar o que está ruim juntos. É uma ingenuidade achar que o casamento vai ser uma eterna lua de mel.",0
comentario_401749,🍷🗿🚩😡AGORA É TARDE O HOMEM DESCOBRIU QUE TEM UM PODER O PODER DE IR EMBORA  E VIVER EM PAZ LONGE DE MULHER 🤔🙄🤔🙄🙄🤔🙄🙄🤔🤔🙄🙄🙄🙄🤔🤔🙄🤔🙄🙄🙄🙄,1
comentario_977259,Postando isso na internet se fazendo de vitima. Deve ser por isso que pulou fora.Capaz que foi ela que terminou e agora ta enxendo o saco. Quero mais contexto.,1
comentario_1513140,"Mulher doida e assim mesmo, ficam de joguinhos",1
comentario_1216661,Ele é Jôvem e no momento  certo  vai encontrar  alguém,0
comentario_2281737,"Isso pode até ser um teatro mas isso pode acontecer sim é fato a juventude de hoje é muitas vezes vazios e infelizmente, que triste",0
comentario_1071295,"Adoro sua histórias. Me deixam mais feliz em saber que existe gente muito mais infeliz que eu. Você, no caso. Moro no nordeste, na praia. Onde muitos sudestinos vêm escapar.",0
comentario_1255853,"Estou com vc mano, eu também não aturo esse tipinho de gente.",0
comentario_267658,"Tbm estou cansado. Mas não é só o empreendedor que é roubado e injusticado no Brasil.Falar que quem coloca comida na mesa do das pessoas é o empreendedor, e de rir né? Coloca comida na mesa pq ele tem retorno próprio. Nunca vi empreendedor empregar sem necessidade...",0
comentario_1160569,nao importa o que o cara ta conseguindo fazer e sim se esta lutando ou parado,0
comentario_2185826,"Sei bem como é esse papo 😂😂😂 todas caem 👏🏻👏🏻👏🏻👏🏻, não que eu não tenha os planos e projetos , mas nunca iria entregar nas mãos dessas oportunistas. Apenas devemos deixar a entender que elas estão inclusas nos planos .",1
comentario_2078700,Essas cintas e suportes lombares funcionam na prevenção de lesões?,0
comentario_834587,"O abjeto de estudo de um socialista é o capitalismo. Então não, n são áreas distintas",0
comentario_765422,"80k em uma campanha😢, fora o que acontece Brasil a fora,  com nosso dinheiro",0
comentario_393739,"A raiva dela foi que ele fechou a porta pra que ela vira-se a pastora de relacionamento, afinal alguém que traiu falar de relacionamento feliz não iria dar certo.",1
comentario_181171,"Vasco: Tasco, Basco, Lasco, Rasco... 😂😂😂",0
comentario_2436351,"Eu acho linda a que gem preenchimento e natural, mais ela fica falando de outras e ta precisando arruma a dela, se fizer natural fica bonito sim",1
comentario_752379,"Quer um beijo, em troca de um balde de cerveja, é humilhante de ambas as partes😮",1
comentario_1578969,"Rapaz morrer vc não vai , não vale a pena sofrer por uma pessoa dessa,viva livre pois recebeu um livramento .",1
comentario_2679659,"Guri é muito inocente, a família dele tem que dar um basta nisso, não torço pro Sem Mundial, mas, não torço contra esse garoto",0
comentario_2994848,"Para mim houve um reset. Algo relacionado ao ciclo solar, o que nos afeta 100%.Corona solar...",0
comentario_2715419,"É surreal pensar que a Ana hickman deixou o ex marido, pai do filho dela, sem dinheiro até pra fazer a remissão do câncer.....que isso mano, é muita crueldade, sem contar que enquanto ele estava na quimioterapia ela estava com o senhor Edu guedes....bizarro!!!",1
comentario_1248000,Deus abençoe esse casal nota 100000000,0
comentario_2521450,Provedores.. quer homem ou uma internet!!??,0
comentario_3005457,"Se temos hoje uma mídia que cria caos em relacionamentos nas novelas, isso é perpetuado na nossa sociedade. Taí o BBB que o diga!",0
comentario_2649922,"Puta mano não sei se tenho dó ou ódio desse sujeito , vira homen porra ...",1
comentario_59250,"Viva o feminismo , uhuuuuuu llViva Frida",0
comentario_1060436,"IA analisando o seu vídeo:Pelo que vi no vídeo ""USE A PODRIDÃO DO MUNDO AO TEU FAVOR"", o Copini basicamente diz que o mundo é movido pelo egoísmo e não por compaixão ou empatia. Ele argumenta que essa é a realidade, e que as pessoas precisam aceitá-la e aprender a usar isso a seu favor.Ele sugere algumas maneiras de fazer isso, como:Criar algo de valor: Se concentrar em criar algo que seja útil para o mundo ou para o seu próprio ""universo"" pessoal.Buscar significado internamente: Encontrar significado e propósito dentro de si mesmo, em vez de buscá-los no mundo externo.O Copini parece ter uma visão bem realista, talvez até um pouco cínica, sobre o mundo. Ele basicamente diz que, em vez de lutar contra a ""podridão"" do mundo, devemos usá-la como combustível para alcançar nossos objetivos.É uma mensagem que pode ser um pouco chocante para algumas pessoas, mas que também pode ser libertadora para outras. No fim, cabe a cada um decidir como interpretar e aplicar essa mensagem na sua própria vida.",0
comentario_2974988,Esses são os miquenhias 😂😂😂 os que tem amor próprio são chamados de narcisistas por essas mulheres que gostam de se aparecer.,1
comentario_1633723,Pelo modo de pilotar a moto tava bêbado ou drogado .motoqueiro jamais devia disputar ou descutir com carros porque ta em desvantagem  uma encostada ja derruba o motoqueiro .mesma coisa carro discutir com camioneiro é uma formiguinha,0
comentario_2513218,"A desculpa que esse tipo de podcast serve pra divulgar a RED já não cola mais, estão no mesmo caminho do F. NETO, se tornando aquilo que tanto criticava. Não tem redpill alguma nisso, só redflag, e pessoas com estilo de vida influencer que não reflete o mundo real",0
comentario_2554751,"  o kaká? Tu não fala nada né? Um cara bom, evangélico, lindo, família,  bom pai, bom marido e...mesmo assim tomou pé na bunda! Não é desse tipo que as mulheres clamam pra ter? Ou é o bandido tatuado?",1
comentario_2053913,Relacionamento é feito de muitas micro coisas e poucas macro coisas.,0
comentario_99564,Homens são agressivos sim! Eles matam mulheres então a moça está certa.,1
comentario_259446,"Cara, de verdade. Adoro a bianquinha, mas o TANTO que ela defendeu casas de apostas aqui chegou a me despertar raiva, o Arthur deixou claro por ""A"" mais ""B"" que, isso está gerando um enorme problema para o brasileiro, e via de regra o Brasil médio, é POBRE. A linha argumentação dela toda foi com base em duas coisas:1° Liberdade.  Arthur conseguiu aprofundar o tópico  suficientemente para  entender o quanto a famigerada ""liberdade irrestrita"", não existe em sociedade, uma vez que se ela (bianquinha), percebe a complexidade da subjetivação do que é a liberdade em sociedade, ela parte para a segunda linha de defesa;2°Impossibilidade. Basicamente quando a própria só se baseou no seguinte "" A, mas tentaram tirar a Blake 40 vezes e não conseguiram, a Internet é complicada Arthur"", quanto a esse argumento nem preciso dizer muito, se o Brasil hoje é um dos maiores em homicídios e começa a criar medidas públicas para resolver esse problema social, mesmo que chegue quase a zero, sempre haverá algum homicídio, então, pela mesma lógica, se não há como impedir um problema em absoluto, para que tentar né. Resumindo, realmente me revolta divulgadores defendendo essas merdas que para o BRASILEIRO, é absolutamente danoso.Obs: Nem mencionei o momento em que ela tentou defender casa de aposta com o raciocínio de que álcool também é danoso e é legalizado, o próprio Arthur disse ""Dois erros não fazem um acerto""PS: te adoro bianquinha.",1
comentario_379488,Exatamente isso . Homem que assume filho de outro homem é um verdadeiro trouxa .,1
comentario_288294,Quem fala essas coisas vai te dizer que casa não é dinheiro e comida tbm não,1
comentario_517193,"Sim. Tem muitos brinquedos, de preferência, pedagógicos.",0
comentario_587139,Nenhum nem outro.Neymar n agrega em nada.E ela a mesma coisa.🤷🏻‍♂️,0
comentario_2500719,"@ -cq8hc  Ele é quem decide. Ele é forte, mas pode precisar de uma  palavra para acalmar sua alma. O Alexandre foi muito esmagado no mais profundo do seu ser. Mais forte que qquer linha, é Deus criador. O Deus da Bíblia. O mesmo que criou o Alexandre. Ele sim conhece o coração  do Alexandre. Falei pq sei o quanto a palavra é poderosa para confortar nossa alma, colocar alívio em nosso ser. O Alexandre precisa de alívio para continuar. Continuar sendo forte até terminar essa batalha. Isso que ele está passando não é para qualquer um. Deus é com vc Alexandre.",0
comentario_2684191,"Se ela quer filho, ainda dá tempo.Ontem assisti um vídeo contando a história da MARAVILHOSA ‘Mônica Bellucci’ e ela teve a 2a filha aos 47-48 anos de idade e amamentava a filha no trailer no set de filmagens.",0
comentario_2901391,@  rapaz... Vc falou nada com nada... Tô começando a pensar que vc é do tipo que não gosta de fazer nada e quer tudo na mão... Vc gosta de fazer as pessoas à sua volta de trouxa,0
comentario_2471052,Penso que uma mulher falar da outra que é rodada é uma discriminação. Esta mulher que está falando não é uma santa. Ela não conhece a vida de una grande parte das mulheres. Alguns homens são obrigadas a fazer isto muitas vezes pra dar comida pra um filho. Não julgueis para que não sejais julgados.,0
comentario_1326628,"*Salve Padrinho, salve confrades.**Negar isso seria como negar que o céu é azul. Contra fatos não há argumentos.*",0
comentario_1383037,Nojenta essa mulher perdeu totalmente o carater como uma pessoa tem coraven de faser um video falando uma merda dessa deus e mais,1
comentario_1504377,"Quanto à ex não tô aqui p julgar ou condenar ninguém, pois sei q muitas depois de casadas ficaram sossegadas e responsáveis! Mas toma cuidado msm, esse negócio de muita festa, balada e barzinho, essa inquietação toda é ridícula...👍😙Paz 💚",0
comentario_1670144,"Uma lógica totalmente incoerente. A meu ver, o certo seria ela não usar, exatamente por ver que os homens olham, então é vulgar/chama a atenção. Ela, sendo casada e, teoricamente, uma mulher de respeito, deveria fazer o oposto. Ficou claro que aproveitou para se expor, ceder à vontade ""secreta"" e, de lambuja, colocar a culpa no marido.",1
comentario_203334,Ele não  chorou e sinal que  nunca mais  volta pra ela,0
comentario_1395060,Mulher so da encima do homem quando a conta dele é bem recheada ou seja rico🤦😂😂😂😂😂😂👍,1
comentario_1871036,"Senhores, em 2022 separei e perdi absolutamente quase nada que eu tinha.Uma micro empresa, filho menor, só me sobrou 6 mil na conta. Paguei aluguel e caução, me sobrou pouco mais de R$ 1.100,00.Aluguei um carro pois o ""nosso"" tornou-se só dela.Fui rodar na Uber em depressão, passei 6 meses naquele aplicativo ruim.No sétimo mês após ler Alita, virei a chave, entendi que o culpado 90% Fui eu.Abri uma micro empresa, depois de 120 dias a segunda micro empresa, poucos meses a terceira empresa e em 2024 eu já tinha 2 btcs e 7 empresas com faturamento alto.Resumo: Pense muito bem em ter um relacionamento, foque em você, não tem nada de errado no Brasil, você também vai virar a chave.",0
comentario_1625491,"Pode acontecer isso ai sim, com muitas mais possibilidades se o convidado não fazer tudo o que ela quer ou não fazer feliz a dama porque o tamanho não é G -GG .",1
comentario_115753,Veremos o que cada um vai receber de Deus diante do seu trono. Pois as pessoas acham que derrubar quem Deus levanta fica desse jeito aqui só. A zombaria tem um preço e muito grande.,0
comentario_2422639,"Fazia tempo que não comentava aqui, mas esse vídeo foi muito bom, como a muito tempo não via aqui!",0
comentario_2234818,"Uma vez meu pai foi comprar tenis comigo, e tinham lançado um Le cheval da hora, eu pedi ele disse você vai calçar o que o meu dinheiro der, não o que você quer..",0
comentario_1463260,"a mulher aponta o cabresto para a esquerda e o cavalo (homem) vai para a direita, é revoltante para as magnânimas como um animal até então subserviente tenha vontade própria.",1
comentario_1717845,EU tenho 68 anos e estou lutando p tirar essa armadura😂 e vou consegui😊😂,0
comentario_2540974,A única mulher que merece o meu choro é a minha mãe.,0
comentario_1115207,"o pior não é a groselha que ele conta, o pior é que ele se reproduziu e deixou o mundo mais merda.",1
comentario_275830,Parabéns!Seu marido é um homem feliz😊,0
comentario_771070,No fundo vc sabe o quão superficial e infantil vc é.,1
comentario_1440942,Já ouvi isso do pastor Cláudio Duarte,0
comentario_1918882,Parabéns pelas lindas palavras de Sabedoria minha querida 👏😊a solitude é um prazer 😊,0
comentario_1021855,"😢  assumi uma mulher na época com 29 anos grávida de 2 meses de outro cara Ficamos 7 anos. Agora tomei bica e fui chamado de brega porque estou só estudando pra concurso. Não bebo ,não fumo.Já ela preferiu me lagar e voltar a fazer e fumar e provavelmente  ficar com outros..FUI TROUXA ASSUMIDO",1
comentario_328971,Não acredito em NEM UMA palavra. A vida na rede é pura falsidade.,0
comentario_450144,"a espctro ficou cortando a outra mulher todo hora,isso sim e falta de respeito.",1
comentario_1356486,Golpe aí da evidente. Se o cara cai nele e muito tapado.,0
comentario_362801,"Parabéns por sua batalha, por ter se curado do câncer, pela sua independência e exemplo para sua filha e outras mulheres.Deus te abençoe sempre.",0
comentario_2795494,Se ê a gente o cara num presta  é  pilantra  . Eu tô errada aconteceu  .o cadete fez por que tava afim,1
comentario_1591820,"  em idade para relacionamento não velhota, tia!🤷🏼",1
comentario_2429560,"Futilidade pura,se fossem ,um homem ,já treinam tirado seu canal do ar,mas como são as bonecas infláveis, como disso o amigo ,não dá nada pra elas,fúteis demais",1
comentario_3036827,Jesus tá voltando ent vamos buscar mais a ele ele te ama e quer te salvar agora só depende de vc renunciar e se arrepender dos pecados,0
comentario_3003795,@  Concordo 100% com vc. Uma vida sem PREOCUPAÇÃO em levar mulher para passear.,1
comentario_2433643,"Isso é mentira desse barbudinho, quero perguntar outros senhores aqui nos comentários, quem de vocês já receberam nudes sem pedir de uma aleatória na internet? Isso só acontece com feios tipo o Neymar mas tem grana e fama ou para os Chads. Esse barbudo aí não é nem um nem outro, só mentira pra polemizar ele podcast.",1
comentario_1782230,"Eu passei alguns anos sozinho, tive apenas um relacionamento, mas não durou muito. Eu vejo que hoje acabei me tornando um covarde sobre relacionamentos, não busco e não chego em ninguém. Estou ciente disso e está tudo bem. Corro atrás das minhas coisas e hoje minhas prioridades são apenas Minha Estabilidade financeira, Paz, Saúde, Estar bem com minha família e amigos.",0
comentario_1309132,"😮misericórdia! Ela! está  ""errada"" Mas não! Concordo  com filmar e o Pior Expor  em rede social . 😢 Provavelmente esse casamento Vai acabar. 😊",1
comentario_3022430,É por vídeos como esses que eu me questiono se o capitalismo é mesmo a menos pior das formas de organizar a economia.,0
comentario_2364127,"Sinceramente, ele não te deu 😂😂 Presente do inimigo.",0
comentario_764705,"Eu não tenho e nem nunca terei, Deus me quer sem rabiscos 😊",0
comentario_2780568,"@  Miquéias vira e diz, ""AGORA É A MINHA VEZ!!!"" Nem sei se eu rio, vai Q é doença e contagioso pra quem ri...",1
comentario_2515158,Caramba esse tipo de dica é coisa de canalha mesmo!,0
comentario_1108647,"Parceiro, a hipergamia está tão exacerbada que eu decidi fazer um teste esses dias.Fui numa loja aqui na minha região pra comprar umas meias (600,00 só de meias, porque eu ja compro pra durar 5 anos ou mais). Eu fui relaxadão, de short, chinelo, camiseta e meu cachorrinho, um maltês branco chamado Simba, que encanta a todos que o vêem.Tava esperando a vendedora trazer as meias, daí uma mulher mediana, porem arrumada e até aparentemente gostosa, começou a dengar o cachorro, pediu pra tirar foto, daí começamos a bater um papo. Eu pedi o ZAP, ela me deu. Daí entrou o questionário, onde a navalha corta afiadíssima, pior do que prova do Enem ou concurso público. A única pergunta que eu fiz, porque era o que realmente me interessava foi se ela tinha filhos, e pasmem, por incrível que pareça, se ela não mentiu, achei uma mediana gostosa de mais de 25 anos e sem FILHOS. Ela preencheu o meu requisito.Agora vejam os requisitos dela, que obviamente eu não preenchi e de forma sutil, bem ao estilo entrevistadora de RH, ela me ""desqualificou"".Você mora sozinho? (Sim).Casa própria ou alugada? (Própria).Tem parentea por perto? (Minha mãe e eu moramos no mesmo quintal, embora em casas separadas).Voce tem filhos? (Não).Até aqui estava aprovado, mesmo nao sendo o famoso ""Chad"" e medindo apenas 1,65m.Mas ai vem a pergunta chave, que é a NOTA DE CÔRTE, onde 99% dos homens honestos que falam a verdade, são reprovados:Em que você trabalha? Notem que nao perguntou sequer o quanto eu ganho e sim no que eu trabalho.Quando eu respondi que sou motorista autônomo, trabalho com coletas e entregas, a desilusão e descontentamento no olhar da mulher foi tão grande, que acho que ela ate se arrependeu de ter me passado o zap dela, mesmo vendo que só a minha compra de meias deu 600,00. Incrível! Se eu quisesse ter comido aquela ppk, bastava eu ter mentido que era um mega empresário, mesmo que depois a verdade viesse à tona. Ainda chamei no zap, mas como eu já havia sido reprovado, ela manteve uma conversa vazia que girava apenas em torno do meu cachorro, o que obviamente me gerou desinteresse e decidi não perder meu tempo precioso. Sei que daqui a alguns anos vou receber um “oi sumido”, mas se até lá esse mundo ainda não tiver acabado, pretendo deixar no vácuo.O status pra elas é algo sagrado. O bom é que a gente sabe que o Brasil é um pais onde a população é ""pobre"" e que os poderosos de Instagram são poucos e não vai ter pra todas.Não acredito em inverno pra elas, até porque o quê uma mulher jovem e bonita curte em uma semana, a maioria dos homens medianos não vão curtir durante toda a sua vida. Mas aqui não se trata de karma ou lei do retorno, se trata de matemática e números - não tem rico pra todas, e como a hipergamia não enxerga isso, haverá um exército de velhas, rodadas, encalhadas e solitárias.Creio que o Brasil como nação, não passa de 2030.",1
comentario_1281284,Só ter Virtudes raras não gera emoção...,0
comentario_522760,Isso merece uma SALVA DE PALMA! DE PE!❤,0
comentario_1434679,"""Casem-se senhores, com até 4 esposas, quero que casem"" Sheikh Sandro",1
comentario_1882696,"O cara tinha cabelo, sombrancelha e as pregas, mas ele vendeu sua dignidade por Views e muito dinheiro!",1
comentario_464802,Isso sim é esposa ! Uma mulher de cabeça,1
comentario_144144,Tradicionalismo= Ginocentrismo,1
comentario_1047946,Muitos filhos que merecem creio mais. . .,0
comentario_2971025,"A maioria das pessoas ostentam na rua,mas quando chega em casa abre a geladeira é só água e gelo.",0
comentario_2846689,"Sou cristão , e tenho 1 filho .Ele está com a mãe  que pegou um miqueinha para ela .Tive o livramento porque ela era o retrato da mulher que o Tomé sempre fala .Não gosto de usar a palavra a livramento . No então se aplica perfeitamente.Senhores  solteiros sem filhos favor não se envolver com mulheres com filhos ouçam o Soldado que  vos fala .Estou esperando meu filho crescer, e que venha morar comigo.Esse tema é importante.",1
comentario_2533335,Entendemos o que ela quis dizer no vídeo 🤷‍♂️😂,0
comentario_759021,"Muitos homens agem como essa mulher, quando a esposa descobre ele fala tbm que tá arrependido,traição e feio pra ambos,e por isso que eu vivo só, não tenho mais saúde mental,vivi anos com um traidor,até que graças a Deus um dia ele resolveu ir embora,foi uma vez e nunca mais,pq quando aproxima de mim,chamo a brigada e vai pras grades 😢",1
comentario_2321754,"""Vou dá pra traficante para ganhar lança de graça"" kk, os cara vai raspar a cabeça dela e espancar ela.",1
comentario_1861385,"Pois é, não da pra contar com elas pra nada.",1
comentario_2198248,Qualquer idade? Conheço um que mora no orfanato que topa. Tá doido atrás de um compromisso sério com uma mãe. 😅😅😅😅😅,1
comentario_2323895,Coincidência meu casamento acabou por isso. Sou feliz sem beber,0
comentario_19394,"Nem precisa chegar na idade, ela é feia, por isso caras feios chegam nela. Ela sabe disso, é só ela se olhar no espelho.",1
comentario_1132353,"Vamos lá,  algumas considerações.  Algumas coisas confesso que achei prudente olhar... tenho um filho e não tenho contato, levanta muitos alertas... o problema aí é  desistir no primeiro encontro... talvez não seja o motivo.antes de entender, mas tem muitos dessas falas podem sim ser problemáticas pra qualquer pessoa. O tom debochado delas é  que muda totalmente o foco das questões.... hj em dia e sim necessário olhar muito bem onde se tá amarrando o bode... pq o futuro pode ser um longo arrependimento....",0
comentario_1548866,"Foi o que pensei. Se prestar atenção em mulher de balada, ele sempre vai achar que vai ficar sozinho. Sempre tem mulher pra todo tipo de homem, pra mulher é que não tem. Você se parece comigo, exceto pelo pique de cuidar da casa.",1
comentario_791867,ELE TEM PAPEL DE CORNO COM ELA😂😂,1
comentario_1218870,"Em poucos segundos ela falou tudo, mais tudo mesmo. Parabéns! Realmente a ilusão tá tomando conta da mulherada e o resultado disso é número avassalador de mães solteiras.",1
comentario_2855739,"sou evangélico/cristão, e, infelizmente, muita coisa é  verdade, fariseus",0
comentario_2423804,Se afastem de problemas. Fiquem solteiros guerreiros,1
comentario_359056,Muçulmano não acredita que Jesus foi crucificado e que é filho de Deus. Não estão no caminho certo de jeito nenhum,0
comentario_2778025,"Uma vez uma colega veio me perguntar pq todo homem não presta , eu simplesmente respondi que homem que é homem presta sim, quem não presta são os mlks que ela arruma",1
comentario_386099,"Engraçado, vi este mesmo vídeo como sendo uma pessoa de um bairro de Ipatinga.",0
comentario_1246322,"Mano você tem que parar com isso, eu acho tão repugnante isso, que quase dou deslike no seu vídeo😂😂😂",0
comentario_1097728,Que livramento.  Sua hora vai chegar  Vitor.,1
comentario_1768044,Valores que não existe porque casou?,0
comentario_1319213,Esses homens não te chamam atenção,0
comentario_2039776,"Errou no Jesus está voltando.....Jesus era. Judeu, nasceu há 2000 anos atrás, veio para os judeus...O que Jesus tem a ver com brasileiros ???? NADA.... não espere por isso...",0
comentario_1886249,Humilhante é  querer  serem  superiores a quem faz alguma coisa e não saber fazer nada.,1
comentario_2450899,A reação do Raphael Ayres é o melhor😂😂😂😂,0
comentario_755531,"Minha filha ficou 3 meses aguardando uma fisioterapia (que deve ser feita até os 6 meses de idade) pra tratar um torcicolo, ela tinha 2 meses, agora está com 5 e eu mesma fiz a fisioterapia em casa pois até hoje nem sinal do encaminhamento",0
comentario_1916878,Robocop tinha tudo isso e ainda tinha o ginasial completo.,0
comentario_1575100,"Depois leva um chifre, larga ou é largada, aí vai pra casa das primas e faz com três, cinco dês e não reclama. Ou vai e pega os Zé ruela e dá até o catador.",1
comentario_234729,"Otávio Mesquita tem um carro de F1 na parede. É um carro da equipe Jordan, pilotado pelo Fisichella e que ganhou o GP de Interlagos de 2003",0
comentario_2490366,"Tolinhos são os homens que acham que os seus ""grandes amigos"" não dão em cima ou oferecem ombro amigo nas discussões e términos mas tolinhas ainda são às manas que acham que são às especiais entre às mulheres e às únicas honestas esquecendo que é benéfico para homens atribuírem esse comportamento desleal apenas às mulheres e não a seres humanos desonestos incluindo homens que sempre fomentaram essa guerrinha entre às mulheres.",1
comentario_322186,Não há como superar o remédio indicado pelo Don para evitar isso: não casar nem se relacionar seriamente nem ter filho. Somente assim o homem se livra dessa armadilha.,1
comentario_2791136,Ela gravando pra tentar apanhar,1
comentario_1685242,"Em fim, essa sociedade de merda está indo pra bosta. Graças a Deus 🙏 Chega!",0
comentario_85946,Viu as 3 horas de vídeo mesmo?,0
comentario_1199820,"Queria o marido não, a grana😂😂😂😂!Agora, ""imangina"" que os seres de luz traem a si mesmo, coitado dos emocionados (vão dizer que estou errado pq ele também traiu, porém, ele não era sobrinho dele que tinha recebido tudo do melhor)",1
